t, Obs_Wetland Cell 6 Water depth (m)_expression
40245.42000,0.719032
40245.43000,0.718762
40245.44000,0.718492
40245.45000,0.718222
40245.46000,0.717951
40245.47000,0.717681
40245.48000,0.717411
40245.49000,0.717141
40245.50000,0.71687
40245.51000,0.7166
40245.52000,0.71633
40245.53000,0.71606
40245.54000,0.715789
40245.55000,0.715519
40245.56000,0.715249
40245.57000,0.714978
40245.58000,0.714708
40245.59000,0.714438
40245.60000,0.714168
40245.61000,0.713897
40245.62000,0.713627
40245.63000,0.713357
40245.64000,0.713087
40245.65000,0.7129
40245.66000,0.712795
40245.67000,0.71269
40245.68000,0.712585
40245.69000,0.71248
40245.70000,0.712375
40245.71000,0.71227
40245.72000,0.712165
40245.73000,0.71206
40245.74000,0.711955
40245.75000,0.71185
40245.76000,0.711745
40245.77000,0.71164
40245.78000,0.711535
40245.79000,0.71143
40245.80000,0.711325
40245.81000,0.71122
40245.82000,0.711115
40245.83000,0.71101
40245.84000,0.710905
40245.85000,0.7108
40245.86000,0.710695
40245.87000,0.71059
40245.88000,0.710485
40245.89000,0.71038
40245.90000,0.710275
40245.91000,0.71017
40245.92000,0.710065
40245.93000,0.70996
40245.94000,0.709855
40245.95000,0.70975
40245.96000,0.709645
40245.97000,0.70954
40245.98000,0.709435
40245.99000,0.70933
40246.00000,0.709225
40246.01000,0.70912
40246.02000,0.709015
40246.03000,0.70891
40246.04000,0.708805
40246.05000,0.7087
40246.06000,0.708595
40246.07000,0.708392
40246.08000,0.70802
40246.09000,0.707647
40246.10000,0.707275
40246.11000,0.706902
40246.12000,0.70653
40246.13000,0.706157
40246.14000,0.705785
40246.15000,0.705412
40246.16000,0.705039
40246.17000,0.704667
40246.18000,0.704294
40246.19000,0.703922
40246.20000,0.703549
40246.21000,0.703177
40246.22000,0.702804
40246.23000,0.702432
40246.24000,0.702059
40246.25000,0.701687
40246.26000,0.701314
40246.27000,0.700942
40246.28000,0.700569
40246.29000,0.700197
40246.30000,0.699824
40246.31000,0.699452
40246.32000,0.699079
40246.33000,0.698707
40246.34000,0.698334
40246.35000,0.697962
40246.36000,0.697589
40246.37000,0.697217
40246.38000,0.696844
40246.39000,0.696472
40246.40000,0.696099
40246.41000,0.695727
40246.42000,0.695354
40246.43000,0.694982
40246.44000,0.694609
40246.45000,0.694237
40246.46000,0.693864
40246.47000,0.693492
40246.48000,0.693119
40246.49000,0.692807
40246.50000,0.692702
40246.51000,0.692596
40246.52000,0.692491
40246.53000,0.692385
40246.54000,0.692279
40246.55000,0.692174
40246.56000,0.692068
40246.57000,0.691963
40246.58000,0.691857
40246.59000,0.691752
40246.60000,0.691646
40246.61000,0.691541
40246.62000,0.691435
40246.63000,0.69133
40246.64000,0.691224
40246.65000,0.691119
40246.66000,0.691013
40246.67000,0.690908
40246.68000,0.690802
40246.69000,0.690697
40246.70000,0.690591
40246.71000,0.690486
40246.72000,0.69038
40246.73000,0.690274
40246.74000,0.690169
40246.75000,0.690063
40246.76000,0.689958
40246.77000,0.689852
40246.78000,0.689747
40246.79000,0.689641
40246.80000,0.689536
40246.81000,0.68943
40246.82000,0.689325
40246.83000,0.689219
40246.84000,0.689114
40246.85000,0.689008
40246.86000,0.688903
40246.87000,0.688797
40246.88000,0.688692
40246.89000,0.688586
40246.90000,0.688481
40246.91000,0.688368
40246.92000,0.688182
40246.93000,0.687996
40246.94000,0.687811
40246.95000,0.687625
40246.96000,0.687439
40246.97000,0.687253
40246.98000,0.687067
40246.99000,0.686881
40247.00000,0.686695
40247.01000,0.686509
40247.02000,0.686324
40247.03000,0.686138
40247.04000,0.685952
40247.05000,0.685766
40247.06000,0.68558
40247.07000,0.685394
40247.08000,0.685208
40247.09000,0.685023
40247.10000,0.684837
40247.11000,0.684651
40247.12000,0.684465
40247.13000,0.684279
40247.14000,0.684093
40247.15000,0.683907
40247.16000,0.683722
40247.17000,0.683536
40247.18000,0.68335
40247.19000,0.683164
40247.20000,0.682978
40247.21000,0.682792
40247.22000,0.682606
40247.23000,0.682421
40247.24000,0.682235
40247.25000,0.682049
40247.26000,0.681863
40247.27000,0.681677
40247.28000,0.681491
40247.29000,0.681305
40247.30000,0.681119
40247.31000,0.680934
40247.32000,0.680748
40247.33000,0.680562
40247.34000,0.680451
40247.35000,0.680344
40247.36000,0.680237
40247.37000,0.68013
40247.38000,0.680023
40247.39000,0.679916
40247.40000,0.679809
40247.41000,0.679703
40247.42000,0.679596
40247.43000,0.679489
40247.44000,0.679382
40247.45000,0.679275
40247.46000,0.679168
40247.47000,0.679061
40247.48000,0.678954
40247.49000,0.678847
40247.50000,0.678741
40247.51000,0.678634
40247.52000,0.678527
40247.53000,0.67842
40247.54000,0.678313
40247.55000,0.678206
40247.56000,0.678099
40247.57000,0.677992
40247.58000,0.677886
40247.59000,0.677779
40247.60000,0.677672
40247.61000,0.677565
40247.62000,0.677458
40247.63000,0.677351
40247.64000,0.677244
40247.65000,0.677137
40247.66000,0.67703
40247.67000,0.676924
40247.68000,0.676817
40247.69000,0.67671
40247.70000,0.676603
40247.71000,0.676496
40247.72000,0.676389
40247.73000,0.676282
40247.74000,0.676175
40247.75000,0.676068
40247.76000,0.675962
40247.77000,0.675856
40247.78000,0.67575
40247.79000,0.675644
40247.80000,0.675538
40247.81000,0.675432
40247.82000,0.675325
40247.83000,0.675219
40247.84000,0.675113
40247.85000,0.675007
40247.86000,0.674901
40247.87000,0.674795
40247.88000,0.674689
40247.89000,0.674583
40247.90000,0.674476
40247.91000,0.67437
40247.92000,0.674264
40247.93000,0.674158
40247.94000,0.674052
40247.95000,0.673946
40247.96000,0.67384
40247.97000,0.673734
40247.98000,0.673627
40247.99000,0.673521
40248.00000,0.673415
40248.01000,0.673309
40248.02000,0.673203
40248.03000,0.673097
40248.04000,0.672991
40248.05000,0.672885
40248.06000,0.672778
40248.07000,0.672672
40248.08000,0.672566
40248.09000,0.67246
40248.10000,0.672354
40248.11000,0.672248
40248.12000,0.672142
40248.13000,0.672036
40248.14000,0.671929
40248.15000,0.671823
40248.16000,0.671717
40248.17000,0.671611
40248.18000,0.671376
40248.19000,0.671077
40248.20000,0.670777
40248.21000,0.670478
40248.22000,0.670178
40248.23000,0.669879
40248.24000,0.669579
40248.25000,0.66928
40248.26000,0.668981
40248.27000,0.668681
40248.28000,0.668382
40248.29000,0.668082
40248.30000,0.667783
40248.31000,0.667483
40248.32000,0.667184
40248.33000,0.666884
40248.34000,0.666585
40248.35000,0.666286
40248.36000,0.665986
40248.37000,0.665687
40248.38000,0.665387
40248.39000,0.665088
40248.40000,0.664788
40248.41000,0.664489
40248.42000,0.66419
40248.43000,0.66389
40248.44000,0.663591
40248.45000,0.663291
40248.46000,0.662992
40248.47000,0.662692
40248.48000,0.662393
40248.49000,0.662094
40248.50000,0.661794
40248.51000,0.661495
40248.52000,0.661195
40248.53000,0.660896
40248.54000,0.660596
40248.55000,0.660297
40248.56000,0.659997
40248.57000,0.659698
40248.58000,0.659399
40248.59000,0.659099
40248.60000,0.658956
40248.61000,0.658954
40248.62000,0.658951
40248.63000,0.658949
40248.64000,0.658947
40248.65000,0.658944
40248.66000,0.658942
40248.67000,0.658939
40248.68000,0.658937
40248.69000,0.658935
40248.70000,0.658932
40248.71000,0.65893
40248.72000,0.658927
40248.73000,0.658925
40248.74000,0.658923
40248.75000,0.65892
40248.76000,0.658918
40248.77000,0.658915
40248.78000,0.658913
40248.79000,0.658911
40248.80000,0.658908
40248.81000,0.658906
40248.82000,0.658903
40248.83000,0.658901
40248.84000,0.658899
40248.85000,0.658896
40248.86000,0.658894
40248.87000,0.658891
40248.88000,0.658889
40248.89000,0.658887
40248.90000,0.658884
40248.91000,0.658882
40248.92000,0.658879
40248.93000,0.658877
40248.94000,0.658875
40248.95000,0.658872
40248.96000,0.65887
40248.97000,0.658867
40248.98000,0.658865
40248.99000,0.6592
40249.00000,0.660668
40249.01000,0.664093
40249.02000,0.67015
40249.03000,0.679229
40249.04000,0.69145
40249.05000,0.706726
40249.06000,0.724835
40249.07000,0.743711
40249.08000,0.761999
40249.09000,0.779137
40249.10000,0.794868
40249.11000,0.809658
40249.12000,0.824032
40249.13000,0.838182
40249.14000,0.852219
40249.15000,0.865513
40249.16000,0.876968
40249.17000,0.886294
40249.18000,0.89339
40249.19000,0.898508
40249.20000,0.902435
40249.21000,0.905442
40249.22000,0.907699
40249.23000,0.909339
40249.24000,0.910683
40249.25000,0.911867
40249.26000,0.912983
40249.27000,0.914098
40249.28000,0.91511
40249.29000,0.915982
40249.30000,0.916689
40249.31000,0.91722
40249.32000,0.918071
40249.33000,0.918067
40249.34000,0.918064
40249.35000,0.918061
40249.36000,0.918057
40249.37000,0.918054
40249.38000,0.918051
40249.39000,0.918048
40249.40000,0.918044
40249.41000,0.918042
40249.42000,0.918096
40249.43000,0.918237
40249.44000,0.918498
40249.45000,0.918912
40249.46000,0.91951
40249.47000,0.92032
40249.48000,0.921344
40249.49000,0.922358
40249.50000,0.923254
40249.51000,0.923955
40249.52000,0.924408
40249.53000,0.924754
40249.54000,0.924775
40249.55000,0.924797
40249.56000,0.924818
40249.57000,0.924839
40249.58000,0.924959
40249.59000,0.92515
40249.60000,0.925448
40249.61000,0.927589
40249.62000,0.927754
40249.63000,0.92792
40249.64000,0.928085
40249.65000,0.92825
40249.66000,0.929051
40249.67000,0.930023
40249.68000,0.931193
40249.69000,0.93254
40249.70000,0.933932
40249.71000,0.935305
40249.72000,0.936606
40249.73000,0.93782
40249.74000,0.939153
40249.75000,0.940695
40249.76000,0.942511
40249.77000,0.944662
40249.78000,0.946768
40249.79000,0.948637
40249.80000,0.95015
40249.81000,0.951239
40249.82000,0.952775
40249.83000,0.952768
40249.84000,0.95276
40249.85000,0.952752
40249.86000,0.952745
40249.87000,0.952737
40249.88000,0.952729
40249.89000,0.952722
40249.90000,0.952714
40249.91000,0.952707
40249.92000,0.952699
40249.93000,0.952696
40249.94000,0.952693
40249.95000,0.95269
40249.96000,0.952687
40249.97000,0.952684
40249.98000,0.952681
40249.99000,0.952863
40250.00000,0.953398
40250.01000,0.954472
40250.02000,0.956269
40250.03000,0.958674
40250.04000,0.961615
40250.05000,0.965024
40250.06000,0.968833
40250.07000,0.972662
40250.08000,0.976233
40250.09000,0.979394
40250.10000,0.982052
40250.11000,0.984543
40250.12000,0.987258
40250.13000,0.990391
40250.14000,0.99409
40250.15000,0.998145
40250.16000,1.00206
40250.17000,1.00562
40250.18000,1.0087
40250.19000,1.01135
40250.20000,1.01394
40250.21000,1.0166
40250.22000,1.01942
40250.23000,1.02242
40250.24000,1.02516
40250.25000,1.02749
40250.26000,1.02933
40250.27000,1.03063
40250.28000,1.03161
40250.29000,1.03236
40250.30000,1.03294
40250.31000,1.03339
40250.32000,1.03399
40250.33000,1.03497
40250.34000,1.03645
40250.35000,1.03856
40250.36000,1.04083
40250.37000,1.04272
40250.38000,1.04401
40250.39000,1.04457
40250.40000,1.04449
40250.41000,1.04399
40250.42000,1.04316
40250.43000,1.04205
40250.44000,1.03609
40250.45000,1.03571
40250.46000,1.03533
40250.47000,1.03495
40250.48000,1.03457
40250.49000,1.03346
40250.50000,1.03306
40250.51000,1.03368
40250.52000,1.03556
40250.53000,1.03786
40250.54000,1.04012
40250.55000,1.04205
40250.56000,1.04348
40250.57000,1.04445
40250.58000,1.04499
40250.59000,1.04512
40250.60000,1.04487
40250.61000,1.04443
40250.62000,1.04404
40250.63000,1.04378
40250.64000,1.04374
40250.65000,1.04399
40250.66000,1.04456
40250.67000,1.0455
40250.68000,1.04681
40250.69000,1.04842
40250.70000,1.04999
40250.71000,1.0514
40250.72000,1.05254
40250.73000,1.05338
40250.74000,1.05398
40250.75000,1.05435
40250.76000,1.05449
40250.77000,1.05441
40250.78000,1.05405
40250.79000,1.0534
40250.80000,1.05244
40250.81000,1.05118
40250.82000,1.03629
40250.83000,1.0349
40250.84000,1.03352
40250.85000,1.03213
40250.86000,1.03075
40250.87000,1.02936
40250.88000,1.02798
40250.89000,1.02659
40250.90000,1.0252
40250.91000,1.02382
40250.92000,1.02243
40250.93000,1.02242
40250.94000,1.0224
40250.95000,1.02238
40250.96000,1.02237
40250.97000,1.02235
40250.98000,1.02233
40250.99000,1.02231
40251.00000,1.0223
40251.01000,1.02228
40251.02000,1.02226
40251.03000,1.02225
40251.04000,1.02448
40251.05000,1.03036
40251.06000,1.04059
40251.07000,1.05199
40251.08000,1.06221
40251.09000,1.07034
40251.10000,1.07596
40251.11000,1.07956
40251.12000,1.08168
40251.13000,1.08256
40251.14000,1.08234
40251.15000,1.08134
40251.16000,1.07993
40251.17000,1.07827
40251.18000,1.07647
40251.19000,1.07457
40251.20000,1.07255
40251.21000,1.07043
40251.22000,1.06822
40251.23000,1.04831
40251.24000,1.04626
40251.25000,1.04422
40251.26000,1.04217
40251.27000,1.04012
40251.28000,1.03807
40251.29000,1.03603
40251.30000,1.03398
40251.31000,1.03193
40251.32000,1.02989
40251.33000,1.02784
40251.34000,1.02624
40251.35000,1.02465
40251.36000,1.02306
40251.37000,1.02146
40251.38000,1.01987
40251.39000,1.01827
40251.40000,1.01668
40251.41000,1.01508
40251.42000,1.01349
40251.43000,1.0119
40251.44000,1.0103
40251.45000,1.00871
40251.46000,1.00711
40251.47000,1.00593
40251.48000,1.00496
40251.49000,1.00399
40251.50000,1.00302
40251.51000,1.00205
40251.52000,1.00107
40251.53000,1.0001
40251.54000,0.999128
40251.55000,0.998156
40251.56000,0.997184
40251.57000,0.996211
40251.58000,0.995239
40251.59000,0.994267
40251.60000,0.993294
40251.61000,0.992322
40251.62000,0.99135
40251.63000,0.990378
40251.64000,0.989405
40251.65000,0.989274
40251.66000,0.989247
40251.67000,0.989221
40251.68000,0.989194
40251.69000,0.989168
40251.70000,0.989141
40251.71000,0.989115
40251.72000,0.989089
40251.73000,0.989062
40251.74000,0.989036
40251.75000,0.989009
40251.76000,0.988983
40251.77000,0.988956
40251.78000,0.98893
40251.79000,0.988904
40251.80000,0.988877
40251.81000,0.988851
40251.82000,0.988824
40251.83000,0.988798
40251.84000,0.988771
40251.85000,0.988745
40251.86000,0.988718
40251.87000,0.988241
40251.88000,0.987929
40251.89000,0.987861
40251.90000,0.988035
40251.91000,0.98834
40251.92000,0.988711
40251.93000,0.989088
40251.94000,0.989422
40251.95000,0.989675
40251.96000,0.98982
40251.97000,0.989838
40251.98000,0.984629
40251.99000,0.984599
40252.00000,0.98457
40252.01000,0.98454
40252.02000,0.98451
40252.03000,0.98448
40252.04000,0.984451
40252.05000,0.984421
40252.06000,0.984391
40252.07000,0.984361
40252.08000,0.984332
40252.09000,0.984302
40252.10000,0.984272
40252.11000,0.984242
40252.12000,0.983906
40252.13000,0.983645
40252.14000,0.983487
40252.15000,0.983409
40252.16000,0.983341
40252.17000,0.983244
40252.18000,0.983088
40252.19000,0.981857
40252.20000,0.981776
40252.21000,0.981694
40252.22000,0.981613
40252.23000,0.981532
40252.24000,0.981243
40252.25000,0.981013
40252.26000,0.980869
40252.27000,0.980836
40252.28000,0.980937
40252.29000,0.981194
40252.30000,0.98163
40252.31000,0.982262
40252.32000,0.98293
40252.33000,0.983499
40252.34000,0.98389
40252.35000,0.984047
40252.36000,0.983046
40252.37000,0.98296
40252.38000,0.982874
40252.39000,0.982788
40252.40000,0.982703
40252.41000,0.982369
40252.42000,0.982079
40252.43000,0.981864
40252.44000,0.981721
40252.45000,0.981565
40252.46000,0.981356
40252.47000,0.981069
40252.48000,0.97554
40252.49000,0.974836
40252.50000,0.974132
40252.51000,0.973429
40252.52000,0.972725
40252.53000,0.972021
40252.54000,0.971317
40252.55000,0.970613
40252.56000,0.96991
40252.57000,0.969206
40252.58000,0.968502
40252.59000,0.968077
40252.60000,0.967653
40252.61000,0.967228
40252.62000,0.966804
40252.63000,0.966379
40252.64000,0.965955
40252.65000,0.96553
40252.66000,0.965105
40252.67000,0.964681
40252.68000,0.964256
40252.69000,0.963832
40252.70000,0.963407
40252.71000,0.962983
40252.72000,0.962639
40252.73000,0.962335
40252.74000,0.962031
40252.75000,0.961727
40252.76000,0.961423
40252.77000,0.961119
40252.78000,0.960815
40252.79000,0.960511
40252.80000,0.960207
40252.81000,0.959903
40252.82000,0.9596
40252.83000,0.959296
40252.84000,0.958992
40252.85000,0.958688
40252.86000,0.958384
40252.87000,0.95808
40252.88000,0.957776
40252.89000,0.957472
40252.90000,0.957212
40252.91000,0.956957
40252.92000,0.956702
40252.93000,0.956447
40252.94000,0.956192
40252.95000,0.955937
40252.96000,0.955682
40252.97000,0.955427
40252.98000,0.955172
40252.99000,0.954917
40253.00000,0.954662
40253.01000,0.954407
40253.02000,0.954152
40253.03000,0.953897
40253.04000,0.953641
40253.05000,0.953386
40253.06000,0.953131
40253.07000,0.952876
40253.08000,0.952621
40253.09000,0.952366
40253.10000,0.952111
40253.11000,0.951856
40253.12000,0.951601
40253.13000,0.951302
40253.14000,0.950808
40253.15000,0.950315
40253.16000,0.949821
40253.17000,0.949327
40253.18000,0.948833
40253.19000,0.94834
40253.20000,0.947846
40253.21000,0.947352
40253.22000,0.946858
40253.23000,0.946365
40253.24000,0.945871
40253.25000,0.945377
40253.26000,0.944884
40253.27000,0.94439
40253.28000,0.943896
40253.29000,0.943402
40253.30000,0.942909
40253.31000,0.942415
40253.32000,0.941921
40253.33000,0.941427
40253.34000,0.940934
40253.35000,0.94044
40253.36000,0.939946
40253.37000,0.939452
40253.38000,0.938959
40253.39000,0.938465
40253.40000,0.937971
40253.41000,0.937478
40253.42000,0.936984
40253.43000,0.93649
40253.44000,0.935996
40253.45000,0.935724
40253.46000,0.935612
40253.47000,0.9355
40253.48000,0.935388
40253.49000,0.935276
40253.50000,0.935164
40253.51000,0.935052
40253.52000,0.93494
40253.53000,0.934828
40253.54000,0.934716
40253.55000,0.934604
40253.56000,0.934492
40253.57000,0.93438
40253.58000,0.934268
40253.59000,0.934156
40253.60000,0.934044
40253.61000,0.933931
40253.62000,0.933819
40253.63000,0.933707
40253.64000,0.933595
40253.65000,0.933483
40253.66000,0.933371
40253.67000,0.933259
40253.68000,0.933147
40253.69000,0.933035
40253.70000,0.932923
40253.71000,0.932811
40253.72000,0.932699
40253.73000,0.932587
40253.74000,0.932475
40253.75000,0.932363
40253.76000,0.932251
40253.77000,0.932139
40253.78000,0.932027
40253.79000,0.931915
40253.80000,0.931803
40253.81000,0.931691
40253.82000,0.931579
40253.83000,0.931467
40253.84000,0.931355
40253.85000,0.931243
40253.86000,0.931131
40253.87000,0.93101
40253.88000,0.93088
40253.89000,0.930749
40253.90000,0.930619
40253.91000,0.930488
40253.92000,0.930358
40253.93000,0.930227
40253.94000,0.930097
40253.95000,0.929966
40253.96000,0.929836
40253.97000,0.929706
40253.98000,0.929575
40253.99000,0.929445
40254.00000,0.929314
40254.01000,0.929184
40254.02000,0.929053
40254.03000,0.928923
40254.04000,0.928792
40254.05000,0.928662
40254.06000,0.928531
40254.07000,0.928401
40254.08000,0.92827
40254.09000,0.92814
40254.10000,0.928009
40254.11000,0.927879
40254.12000,0.927748
40254.13000,0.927618
40254.14000,0.927487
40254.15000,0.927357
40254.16000,0.927226
40254.17000,0.927096
40254.18000,0.926965
40254.19000,0.926835
40254.20000,0.926704
40254.21000,0.926574
40254.22000,0.926443
40254.23000,0.926313
40254.24000,0.926182
40254.25000,0.926052
40254.26000,0.925921
40254.27000,0.925791
40254.28000,0.92566
40254.29000,0.925517
40254.30000,0.925344
40254.31000,0.92517
40254.32000,0.924997
40254.33000,0.924824
