t,Obs_Underdrain flow (m3/day)_expression_noisy
40385.78,0
40385.79,0
40385.8,0
40385.81,0
40385.82,0
40385.83,0
40385.84,0
40385.85,0
40385.86,0
40385.87,0
40385.88,0
40385.89,0
40385.9,0
40385.91,0
40385.92,0
40385.93,0
40385.94,0
40385.95,0
40385.96,0
40385.97,0
40385.98,0
40385.99,0
40386,0
40386.01,0
40386.02,0
40386.03,0
40386.04,0
40386.05,0
40386.06,0
40386.07,0
40386.08,0
40386.09,0
40386.1,0
40386.11,0
40386.12,0
40386.13,0
40386.14,0
40386.15,0
40386.16,0
40386.17,0
40386.18,0
40386.19,0
40386.2,0
40386.21,0
40386.22,0
40386.23,0
40386.24,0
40386.25,0
40386.26,0
40386.27,0
40386.28,0
40386.29,0
40386.3,0
40386.31,0
40386.32,0
40386.33,0
40386.34,0
40386.35,0
40386.36,0
40386.37,0
40386.38,0
40386.39,0
40386.4,0
40386.41,0
40386.42,0
40386.43,0
40386.44,0
40386.45,0
40386.46,0
40386.47,0
40386.48,0
40386.49,0
40386.5,0
40386.51,0
40386.52,0
40386.53,0
40386.54,0
40386.55,0
40386.56,0
40386.57,0
40386.58,0
40386.59,0
40386.6,0
40386.61,0
40386.62,0
40386.63,0
40386.64,0
40386.65,0
40386.66,0
40386.67,0
40386.68,0
40386.69,0
40386.7,0
40386.71,0
40386.72,0
40386.73,0
40386.74,0
40386.75,0
40386.76,0
40386.77,0
40386.78,0
40386.79,0
40386.8,0
40386.81,0
40386.82,0
40386.83,0
40386.84,0
40386.85,0
40386.86,0
40386.87,0
40386.88,0
40386.89,0
40386.9,0
40386.91,0
40386.92,0
40386.93,0
40386.94,0
40386.95,0
40386.96,0
40386.97,0
40386.98,0
40386.99,0
40387,0
40387.01,0
40387.02,0
40387.03,0
40387.04,0
40387.05,0
40387.06,0
40387.07,0
40387.08,0
40387.09,0
40387.1,0
40387.11,0
40387.12,0
40387.13,0
40387.14,0
40387.15,0
40387.16,0
40387.17,0
40387.18,0
40387.19,0
40387.2,0
40387.21,0
40387.22,0
40387.23,0
40387.24,0
40387.25,0
40387.26,0
40387.27,0
40387.28,0
40387.29,0
40387.3,0
40387.31,0
40387.32,0
40387.33,0
40387.34,0
40387.35,0
40387.36,0
40387.37,0
40387.38,0
40387.39,0
40387.4,0
40387.41,0
40387.42,0
40387.43,0
40387.44,0
40387.45,0
40387.46,0
40387.47,0
40387.48,0
40387.49,0
40387.5,0
40387.51,0
40387.52,0
40387.53,0
40387.54,0
40387.55,0
40387.56,0
40387.57,0
40387.58,0
40387.59,0
40387.6,0
40387.61,0
40387.62,0
40387.63,0
40387.64,0
40387.65,0
40387.66,0
40387.67,0
40387.68,0
40387.69,0
40387.7,0
40387.71,0
40387.72,0
40387.73,0
40387.74,0
40387.75,0
40387.76,0
40387.77,0
40387.78,0
40387.79,0
40387.8,0
40387.81,0
40387.82,0
40387.83,0
40387.84,0
40387.85,0
40387.86,0
40387.87,0
40387.88,0
40387.89,0
40387.9,0
40387.91,0
40387.92,0
40387.93,0
40387.94,0
40387.95,0
40387.96,0
40387.97,0
40387.98,0
40387.99,0
40388,0
40388.01,0
40388.02,0
40388.03,0
40388.04,0
40388.05,0
40388.06,0
40388.07,0
40388.08,0
40388.09,0
40388.1,0
40388.11,0
40388.12,0
40388.13,0
40388.14,0
40388.15,0
40388.16,0
40388.17,0
40388.18,0
40388.19,0
40388.2,0
40388.21,0
40388.22,0
40388.23,0
40388.24,0
40388.25,0
40388.26,0
40388.27,0
40388.28,0
40388.29,0
40388.3,0
40388.31,0
40388.32,0
40388.33,0
40388.34,0
40388.35,0
40388.36,0
40388.37,0
40388.38,0
40388.39,0
40388.4,0
40388.41,0
40388.42,0
40388.43,0
40388.44,0
40388.45,0
40388.46,0
40388.47,0
40388.48,0
40388.49,0
40388.5,0
40388.51,0
40388.52,0
40388.53,0
40388.54,2.15736035830778E-07
40388.55,44.0265415227355
40388.56,483.499006711145
40388.57,615.257011535789
40388.58,583.492259806941
40388.59,501.601156799844
40388.6,412.442124126466
40388.61,297.611565322947
40388.62,200.528747181528
40388.63,122.497702115739
40388.64,60.5260908715639
40388.65,5.65111800664236
40388.66,5.0047686874749
40388.67,4.90686415864807
40388.68,4.65711252553998
40388.69,4.19080598884082
40388.7,3.9111123157659
40388.71,3.41182801977663
40388.72,3.15285835350299
40388.73,2.8181600888574
40388.74,2.38021006454273
40388.75,1.91439661287164
40388.76,0.817673014184644
40388.77,0.356917338770931
40388.78,0.0665144115608765
40388.79,0
40388.8,0
40388.81,0
40388.82,0
40388.83,0
40388.84,0
40388.85,0
40388.86,0
40388.87,0
40388.88,0
40388.89,0
40388.9,0
40388.91,0
40388.92,0
40388.93,0
40388.94,0
40388.95,0
40388.96,0
40388.97,0
40388.98,0
40388.99,0
40389,0
40389.01,0
40389.02,0
40389.03,0
40389.04,0
40389.05,0
40389.06,0
40389.07,0
40389.08,0
40389.09,0
40389.1,0
40389.11,0
40389.12,0
40389.13,0
40389.14,0
40389.15,0
40389.16,0
40389.17,0
40389.18,0
40389.19,0
40389.2,0
40389.21,0
40389.22,0
40389.23,0
40389.24,0
40389.25,0
40389.26,0
40389.27,0
40389.28,0
40389.29,0
40389.3,0
40389.31,0
40389.32,0
40389.33,0
40389.34,0
40389.35,0
40389.36,0
40389.37,0
40389.38,0
40389.39,0
40389.4,0
40389.41,0
40389.42,0
40389.43,0
40389.44,0
40389.45,0
40389.46,0
40389.47,0
40389.48,0
40389.49,0
40389.5,0
40389.51,0
40389.52,0
40389.53,0
40389.54,0
40389.55,0
40389.56,0
40389.57,0
40389.58,0
40389.59,0
40389.6,0
40389.61,0
40389.62,0
40389.63,0
40389.64,0
40389.65,0
40389.66,0
40389.67,0
40389.68,0
40389.69,0
40389.7,0
40389.71,0
40389.72,0
40389.73,0
40389.74,0
40389.75,0
40389.76,0
40389.77,0
40389.78,0
40389.79,0
40389.8,0
40389.81,0
40389.82,0
40389.83,0
40389.84,0
40389.85,0
40389.86,0
40389.87,0
40389.88,0
40389.89,0
40389.9,0
40389.91,0
40389.92,0
40389.93,0
40389.94,0
40389.95,0
40389.96,0
40389.97,0
40389.98,0
40389.99,0
40390,0
40390.01,0
40390.02,0
40390.03,0
40390.04,0
40390.05,0
40390.06,0
40390.07,0
40390.08,0
40390.09,0
40390.1,0
40390.11,0
40390.12,0
40390.13,0
40390.14,0
40390.15,0
40390.16,0
40390.17,0
40390.18,0
40390.19,0
40390.2,0
40390.21,0
40390.22,0
40390.23,0
40390.24,0
40390.25,0
40390.26,0
40390.27,0
40390.28,0
40390.29,0
40390.3,0
40390.31,0
40390.32,0
40390.33,0
40390.34,0
40390.35,0
40390.36,0
40390.37,0
40390.38,0
40390.39,0
40390.4,0
40390.41,0
40390.42,0
40390.43,0
40390.44,0
40390.45,0
40390.46,0
40390.47,0
40390.48,0
40390.49,0
40390.5,0
40390.51,0
40390.52,0
40390.53,0
40390.54,0
40390.55,0
40390.56,0
40390.57,0
40390.58,0
40390.59,0
40390.6,0
40390.61,0
40390.62,0
40390.63,0
40390.64,0
40390.65,0
40390.66,0
40390.67,0
40390.68,0
40390.69,0
40390.7,0
40390.71,0
40390.72,0
40390.73,0
40390.74,0
40390.75,0
40390.76,0
40390.77,0
40390.78,0
40390.79,0
40390.8,0
40390.81,0
40390.82,0
40390.83,0
40390.84,0
40390.85,0
40390.86,0
40390.87,0
40390.88,0
40390.89,0
40390.9,0
40390.91,0
40390.92,0
40390.93,0
40390.94,0
40390.95,0
40390.96,0
40390.97,0
40390.98,0
40390.99,0
40391,0
40391.01,0
40391.02,0
40391.03,0
40391.04,0
40391.05,0
40391.06,0
40391.07,0
40391.08,0
40391.09,0
40391.1,0
40391.11,0
40391.12,0
40391.13,0
40391.14,0
40391.15,0
40391.16,0
40391.17,0
40391.18,0
40391.19,0
40391.2,0
40391.21,0
40391.22,0
40391.23,0
40391.24,0
40391.25,0
40391.26,0
40391.27,0
40391.28,0
40391.29,0
40391.3,0
40391.31,0
40391.32,0
40391.33,0
40391.34,0
40391.35,0
40391.36,0
40391.37,0
40391.38,0
40391.39,0
40391.4,0
40391.41,0
40391.42,0
40391.43,0
40391.44,0
40391.45,0
40391.46,0
40391.47,0
40391.48,0
40391.49,0
40391.5,0
40391.51,0
40391.52,0
40391.53,0
40391.54,0
40391.55,0
40391.56,0
40391.57,0
40391.58,0
40391.59,0
40391.6,0
40391.61,0
40391.62,0
40391.63,0
40391.64,0
40391.65,0
40391.66,0
40391.67,0
40391.68,0
40391.69,0
40391.7,0
40391.71,0
40391.72,0
40391.73,0
40391.74,0
40391.75,0
40391.76,0
40391.77,0
40391.78,0
40391.79,0
40391.8,0
40391.81,0
40391.82,0
40391.83,0
40391.84,0
40391.85,0
40391.86,0
40391.87,0
40391.88,0
40391.89,0
40391.9,0
40391.91,0
40391.92,0
40391.93,0
40391.94,0
40391.95,0
40391.96,0
40391.97,0
40391.98,0
40391.99,0
40392,0
40392.01,0
40392.02,0
40392.03,0
40392.04,0
40392.05,0
40392.06,0
40392.07,0
40392.08,0
40392.09,0
40392.1,0
40392.11,0
40392.12,0
40392.13,0
40392.14,0
40392.15,0
40392.16,0
40392.17,0
40392.18,0
40392.19,0
40392.2,0
40392.21,0
40392.22,0
40392.23,0
40392.24,0
40392.25,0
40392.26,0
40392.27,0
40392.28,0
40392.29,0
40392.3,0
40392.31,0
40392.32,0
40392.33,0
40392.34,0
40392.35,0
40392.36,0
40392.37,0
40392.38,0
40392.39,0
40392.4,0
40392.41,0
40392.42,0
40392.43,0
40392.44,0
40392.45,0
40392.46,0
40392.47,0
40392.48,0
40392.49,0
40392.5,0
40392.51,0
40392.52,0
40392.53,0
40392.54,0
40392.55,0
40392.56,0
40392.57,0
40392.58,0
40392.59,0
40392.6,0
40392.61,0
40392.62,0
40392.63,0
40392.64,0
40392.65,0
40392.66,0
40392.67,0
40392.68,0
40392.69,0
40392.7,0
40392.71,0
40392.72,0
40392.73,0
40392.74,0
40392.75,0
40392.76,0
40392.77,0
40392.78,0
40392.79,0
40392.8,0
40392.81,0
40392.82,0
40392.83,0
40392.84,0
40392.85,0
40392.86,0
40392.87,0
40392.88,0
40392.89,0
40392.9,0
40392.91,0
40392.92,0
40392.93,0
40392.94,0
40392.95,0
40392.96,0
40392.97,0
40392.98,0
40392.99,0
40393,0
40393.01,0
40393.02,0
40393.03,0
40393.04,0
40393.05,0
40393.06,0
40393.07,0
40393.08,0
40393.09,0
40393.1,0
40393.11,0
40393.12,0
40393.13,0
40393.14,0
40393.15,0
40393.16,0
40393.17,0
40393.18,0
40393.19,0
40393.2,0
40393.21,0
40393.22,0
40393.23,0
40393.24,0
40393.25,0
40393.26,0
40393.27,0
40393.28,0
40393.29,0
40393.3,0
40393.31,0
40393.32,0
40393.33,0
40393.34,0
40393.35,0
40393.36,0
40393.37,0
40393.38,0
40393.39,0
40393.4,0
40393.41,0
40393.42,0
40393.43,0
40393.44,0
40393.45,0
40393.46,0
40393.47,0
40393.48,0
40393.49,0
40393.5,0
40393.51,0
40393.52,0
40393.53,0
40393.54,0
40393.55,0
40393.56,0
40393.57,0
40393.58,0
40393.59,0
40393.6,0
40393.61,0
40393.62,0
40393.63,0
40393.64,0
40393.65,0
40393.66,0
40393.67,0
40393.68,0
40393.69,0
40393.7,0
40393.71,0
40393.72,0
40393.73,0
40393.74,0
40393.75,0
40393.76,0
40393.77,0
40393.78,0
40393.79,0
40393.8,0
40393.81,0
40393.82,0
40393.83,0
40393.84,0
40393.85,0
40393.86,0
40393.87,0
40393.88,0
40393.89,0
40393.9,0
40393.91,0
40393.92,0
40393.93,0
40393.94,0
40393.95,0
40393.96,0
40393.97,0
40393.98,0
40393.99,0
40394,0
40394.01,0
40394.02,0
40394.03,0
40394.04,0
40394.05,0
40394.06,0
40394.07,0
40394.08,0
40394.09,0
40394.1,0
40394.11,0
40394.12,0
40394.13,0
40394.14,0
40394.15,0
40394.16,0
40394.17,0
40394.18,0
40394.19,0
40394.2,0
40394.21,0
40394.22,0
40394.23,0
40394.24,0
40394.25,0
40394.26,0
40394.27,0
40394.28,0
40394.29,0
40394.3,0
40394.31,0
40394.32,0
40394.33,0
40394.34,0
40394.35,0
40394.36,0
40394.37,0
40394.38,0
40394.39,0
40394.4,0
40394.41,0
40394.42,0
40394.43,0
40394.44,0
40394.45,0
40394.46,0
40394.47,0
40394.48,0
40394.49,0
40394.5,0
40394.51,0
40394.52,0
40394.53,0
40394.54,0
40394.55,0
40394.56,0
40394.57,0
40394.58,0
40394.59,0
40394.6,0
40394.61,0
40394.62,0
40394.63,0
40394.64,0
40394.65,0
40394.66,0
40394.67,0
40394.68,0
40394.69,0
40394.7,0
40394.71,0
40394.72,0
40394.73,0
40394.74,0
40394.75,0
40394.76,0
40394.77,0
40394.78,0
40394.79,0
40394.8,0
40394.81,0
40394.82,0
40394.83,0
40394.84,0
40394.85,0
40394.86,0
40394.87,0
40394.88,0
40394.89,0
40394.9,0
40394.91,0
40394.92,0
40394.93,0
40394.94,0
40394.95,0
40394.96,0
40394.97,0
40394.98,0
40394.99,0
40395,0
40395.01,0
40395.02,0
40395.03,0
40395.04,0
40395.05,0
40395.06,0
40395.07,0
40395.08,0
40395.09,0
40395.1,0
40395.11,0
40395.12,0
40395.13,0
40395.14,0
40395.15,0
40395.16,0
40395.17,0
40395.18,0
40395.19,0
40395.2,0
40395.21,0
40395.22,0
40395.23,0
40395.24,0
40395.25,0
40395.26,0
40395.27,0
40395.28,0
40395.29,0
40395.3,0
40395.31,0
40395.32,0
40395.33,0
40395.34,0
40395.35,0
40395.36,0
40395.37,0
40395.38,0
40395.39,0
40395.4,0
40395.41,0
40395.42,0
40395.43,0
40395.44,0
40395.45,0
40395.46,0
40395.47,0
40395.48,0
40395.49,0
40395.5,0
40395.51,0
40395.52,0
40395.53,0
40395.54,0
40395.55,0
40395.56,0
40395.57,0
40395.58,0
40395.59,0
40395.6,7.31307075042455E-07
40395.61,147.543520590251
40395.62,193.54285959667
40395.63,184.758244765245
40395.64,155.773162082306
40395.65,135.172090879103
40395.66,116.662781093396
40395.67,102.531344476838
40395.68,90.6335970617311
40395.69,81.0042564434309
40395.7,72.6623047779403
40395.71,63.0963100415416
40395.72,54.8650227148616
40395.73,43.9803298546404
40395.74,38.6609603849786
40395.75,33.1369988901586
40395.76,27.9607584392458
40395.77,24.9333532996674
40395.78,22.4394618112785
40395.79,18.4590536309499
40395.8,14.1322855595702
40395.81,10.3436008185146
40395.82,1.55293823975538
40395.83,1.45817554686516
40395.84,1.40092691475511
40395.85,1.25798714007475
40395.86,1.18935188207864
40395.87,1.0837978967238
40395.88,1.00479362138241
40395.89,0.872761924191635
40395.9,0.786126382053784
40395.91,0.662823275097963
40395.92,0.572620638647862
40395.93,0.375966463484626
40395.94,0.182609696139357
40395.95,0.0426908100840527
40395.96,0.0294118737517234
40395.97,0.0172795040188301
40395.98,0.00311885617372118
40395.99,0
40396,0
40396.01,0
40396.02,0
40396.03,0
40396.04,0
40396.05,0
40396.06,0
40396.07,0
40396.08,0
40396.09,0
40396.1,0
40396.11,0
40396.12,0
40396.13,0
40396.14,0
40396.15,0
40396.16,0
40396.17,0
40396.18,0
40396.19,0
40396.2,0
40396.21,0
40396.22,0
40396.23,0
40396.24,0
40396.25,0
40396.26,0
40396.27,0
40396.28,0
40396.29,0
40396.3,0
40396.31,0
40396.32,0
40396.33,0
40396.34,0
40396.35,0
40396.36,0
40396.37,0
40396.38,0
40396.39,0
40396.4,0
40396.41,0
40396.42,0
40396.43,0
40396.44,0
40396.45,0
40396.46,0
40396.47,0
40396.48,0
40396.49,0
40396.5,0
40396.51,0
40396.52,0
40396.53,0
40396.54,0
40396.55,0
40396.56,0
40396.57,0
40396.58,0
40396.59,0
40396.6,0
40396.61,0
40396.62,0
40396.63,0
40396.64,0
40396.65,0
40396.66,0
40396.67,0
40396.68,0
40396.69,0
40396.7,0
40396.71,0
40396.72,0
40396.73,0
40396.74,0
40396.75,0
40396.76,0
40396.77,0
40396.78,0
40396.79,0
40396.8,0
40396.81,0
40396.82,0
40396.83,0
40396.84,0
40396.85,0
40396.86,0
40396.87,0
40396.88,0
40396.89,0
40396.9,0
40396.91,0
40396.92,0
40396.93,0
40396.94,0
40396.95,0
40396.96,0
40396.97,0
40396.98,0
40396.99,0
40397,0
40397.01,0
40397.02,0
40397.03,0
40397.04,0
40397.05,0
40397.06,0
40397.07,0
40397.08,0
40397.09,0
40397.1,0
40397.11,0
40397.12,0
40397.13,0
40397.14,0
40397.15,0
40397.16,0
40397.17,0
40397.18,0
40397.19,0
40397.2,0
40397.21,0
40397.22,0
40397.23,0
40397.24,0
40397.25,0
40397.26,0
40397.27,0
40397.28,0
40397.29,0
40397.3,0
40397.31,0
40397.32,0
40397.33,0
40397.34,0
40397.35,0
40397.36,0
40397.37,0
40397.38,0
40397.39,0
40397.4,0
40397.41,0
40397.42,0
40397.43,0
40397.44,0
40397.45,0
40397.46,0
40397.47,0
40397.48,0
40397.49,0
40397.5,0
40397.51,0
40397.52,0
40397.53,0
40397.54,0
40397.55,0
40397.56,0
40397.57,0
40397.58,0
40397.59,0
40397.6,0
40397.61,0
40397.62,0
40397.63,0
40397.64,0
40397.65,0
40397.66,0
40397.67,0
40397.68,0
40397.69,0
40397.7,0
40397.71,0
40397.72,0
40397.73,0
40397.74,0
40397.75,0
40397.76,0
40397.77,0
40397.78,0
40397.79,0
40397.8,0
40397.81,0
40397.82,0
40397.83,0
40397.84,0
40397.85,0
40397.86,0
40397.87,0
40397.88,0
40397.89,0
40397.9,0
40397.91,0
40397.92,0
40397.93,0
40397.94,0
40397.95,0
40397.96,0
40397.97,0
40397.98,0
40397.99,0
40398,0
40398.01,0
40398.02,0
40398.03,0
40398.04,0
40398.05,0
40398.06,0
40398.07,0
40398.08,0
40398.09,0
40398.1,0
40398.11,0
40398.12,0
40398.13,0
40398.14,0
40398.15,0
40398.16,0
40398.17,0
40398.18,0
40398.19,0
40398.2,0
40398.21,0
40398.22,0
40398.23,0
40398.24,0
40398.25,0
40398.26,0
40398.27,0
40398.28,0
40398.29,0
40398.3,0
40398.31,0
40398.32,0
40398.33,0
40398.34,0
40398.35,0
40398.36,0
40398.37,0
40398.38,0
40398.39,0
40398.4,0
40398.41,0
40398.42,0
40398.43,0
40398.44,0
40398.45,0
40398.46,0
40398.47,0
40398.48,0
40398.49,0
40398.5,0
40398.51,0
40398.52,0
40398.53,0
40398.54,0
40398.55,0
40398.56,0
40398.57,0
40398.58,0
40398.59,0
40398.6,0
40398.61,0
40398.62,0
40398.63,0
40398.64,0
40398.65,0
40398.66,0
40398.67,0
40398.68,0
40398.69,0
40398.7,0
40398.71,0
40398.72,0
40398.73,0
40398.74,0
40398.75,0
40398.76,0
40398.77,0
40398.78,0
40398.79,0
40398.8,0
40398.81,0
40398.82,0
40398.83,0
40398.84,0
40398.85,0
40398.86,0
40398.87,0
40398.88,0
40398.89,0
40398.9,0
40398.91,0
40398.92,0
40398.93,0
40398.94,0
40398.95,0
40398.96,0
40398.97,0
40398.98,0
40398.99,0
40399,0
40399.01,0
40399.02,0
40399.03,0
40399.04,0
40399.05,0
40399.06,0
40399.07,0
40399.08,0
40399.09,0
40399.1,0
40399.11,0
40399.12,0
40399.13,0
40399.14,0
40399.15,0
40399.16,0
40399.17,0
40399.18,0
40399.19,0
40399.2,0
40399.21,0
40399.22,0
40399.23,0
40399.24,0
40399.25,0
40399.26,0
40399.27,0
40399.28,0
40399.29,0
40399.3,0
40399.31,0
40399.32,0
40399.33,0
40399.34,0
40399.35,0
40399.36,0
40399.37,0
40399.38,0
40399.39,0
40399.4,0
40399.41,0
40399.42,0
40399.43,0
40399.44,0
40399.45,0
40399.46,0
40399.47,0
40399.48,0
40399.49,0
40399.5,0
40399.51,0
40399.52,0
40399.53,0
40399.54,0
40399.55,0
40399.56,0
40399.57,0
40399.58,0
40399.59,0
40399.6,0
40399.61,0
40399.62,0
40399.63,0
40399.64,0
40399.65,0
40399.66,0
40399.67,0
40399.68,0
40399.69,0
40399.7,0
40399.71,0
40399.72,0
40399.73,0
40399.74,0
40399.75,0
40399.76,0
40399.77,0
40399.78,0
40399.79,0
40399.8,0
40399.81,0
40399.82,0
40399.83,0
40399.84,0
40399.85,0
40399.86,0
40399.87,0
40399.88,0
40399.89,0
40399.9,0
40399.91,0
40399.92,0
40399.93,0
40399.94,0
40399.95,0
40399.96,0
40399.97,0
40399.98,0
40399.99,0
40400,0
40400.01,0
40400.02,0
40400.03,0
40400.04,0
40400.05,0
40400.06,0
40400.07,0
40400.08,0
40400.09,0
40400.1,0
40400.11,0
40400.12,0
40400.13,0
40400.14,0
40400.15,0
40400.16,0
40400.17,0
40400.18,0
40400.19,0
40400.2,0
40400.21,0
40400.22,0
40400.23,0
40400.24,0
40400.25,0
40400.26,0
40400.27,0
40400.28,0
40400.29,0
40400.3,0
40400.31,0
40400.32,0
40400.33,0
40400.34,0
40400.35,0
40400.36,0
40400.37,0
40400.38,0
40400.39,0
40400.4,0
40400.41,0
40400.42,0
40400.43,0
40400.44,0
40400.45,0
40400.46,0
40400.47,0
40400.48,0
40400.49,0
40400.5,0
40400.51,0
40400.52,0
40400.53,0
40400.54,0
40400.55,0
40400.56,0
40400.57,0
40400.58,0
40400.59,0
40400.6,0
40400.61,0
40400.62,0
40400.63,0
40400.64,0
40400.65,0
40400.66,0
40400.67,0
40400.68,0
40400.69,0
40400.7,0
40400.71,0
40400.72,0
40400.73,0
40400.74,0
40400.75,0
40400.76,0
40400.77,0
40400.78,0
40400.79,0
40400.8,0
40400.81,0
40400.82,0
40400.83,0
40400.84,0
40400.85,0
40400.86,0
40400.87,0
40400.88,0
40400.89,0
40400.9,0
40400.91,0
40400.92,0
40400.93,0
40400.94,0
40400.95,0
40400.96,0
40400.97,0
40400.98,0
40400.99,0
40401,0
40401.01,0
40401.02,0
40401.03,0
40401.04,0
40401.05,0
40401.06,0
40401.07,0
40401.08,0
40401.09,0
40401.1,0
40401.11,0
40401.12,0
40401.13,0
40401.14,0
40401.15,0
40401.16,0
40401.17,0
40401.18,0
40401.19,0
40401.2,0
40401.21,0
40401.22,0
40401.23,0
40401.24,0
40401.25,0
40401.26,0
40401.27,0
40401.28,0
40401.29,0
40401.3,0
40401.31,0
40401.32,0
40401.33,0
40401.34,0
40401.35,0
40401.36,0
40401.37,0
40401.38,0
40401.39,0
40401.4,0
40401.41,0
40401.42,0
40401.43,0
40401.44,0
40401.45,0
40401.46,0
40401.47,0
40401.48,0
40401.49,0
40401.5,0
40401.51,0
40401.52,0
40401.53,0
40401.54,0
40401.55,0
40401.56,0
40401.57,0
40401.58,0
40401.59,0
40401.6,0
40401.61,0
40401.62,0
40401.63,0
40401.64,0
40401.65,0
40401.66,0
40401.67,0
40401.68,0
40401.69,0
40401.7,0
40401.71,0
40401.72,0
40401.73,0
40401.74,0
40401.75,0
40401.76,0
40401.77,0
40401.78,0
40401.79,0
40401.8,0
40401.81,0
40401.82,0
40401.83,0
40401.84,0
40401.85,0
40401.86,0
40401.87,0
40401.88,0
40401.89,0
40401.9,0
40401.91,0
40401.92,0
40401.93,0
40401.94,0
40401.95,0
40401.96,0
40401.97,0
40401.98,0
40401.99,0
40402,0
40402.01,0
40402.02,0
40402.03,0
40402.04,0
40402.05,0
40402.06,0
40402.07,0
40402.08,0
40402.09,0
40402.1,0
40402.11,0
40402.12,0
40402.13,0
40402.14,0
40402.15,0
40402.16,0
40402.17,0
40402.18,0
40402.19,0
40402.2,0
40402.21,0
40402.22,0
40402.23,0
40402.24,0
40402.25,0
40402.26,0
40402.27,2.56524677027099E-07
40402.28,53.3305799020961
40402.29,436.16759368402
40402.3,520.782598861584
40402.31,588.762386898895
40402.32,577.166949127691
40402.33,518.103987556849
40402.34,425.021662870668
40402.35,269.021017726449
40402.36,19.4151744607226
40402.37,16.8105648483814
40402.38,15.3551536803316
40402.39,13.8179514840903
40402.4,11.796773772696
40402.41,9.8884249336392
40402.42,8.01231796320244
40402.43,5.79670725010066
40402.44,3.9157450025317
40402.45,2.00451457165805
40402.46,0
40402.47,0
40402.48,0
40402.49,0
40402.5,0
40402.51,0
40402.52,0
40402.53,0
40402.54,0
40402.55,0
40402.56,0
40402.57,0
40402.58,0
40402.59,0
40402.6,0
40402.61,0
40402.62,0
40402.63,0
40402.64,0
40402.65,0
40402.66,0
40402.67,0
40402.68,0
40402.69,0
40402.7,0
40402.71,1.25248448237218E-07
40402.72,24.567621482286
40402.73,70.6521753205878
40402.74,89.743492952886
40402.75,95.8494702523954
40402.76,95.413793546235
40402.77,95.16930895276
40402.78,83.1817828856542
40402.79,68.4365487514812
40402.8,51.3579105385893
40402.81,36.3621812480739
40402.82,4.32227362197071
40402.83,4.08775575244039
40402.84,3.444485306217
40402.85,2.97674041235101
40402.86,2.59130875554243
40402.87,2.18686785425242
40402.88,1.76378551724448
40402.89,1.36288739746135
40402.9,0.882609067113896
40402.91,0.474060868763777
40402.92,0.087955879132709
40402.93,0.0830228446075533
40402.94,0.0730163255598845
40402.95,0.0692374437089474
40402.96,0.0652452691923554
40402.97,0.0593591708872091
40402.98,0.0523591566551167
40402.99,0.0446112947920205
40403,0.037463215310123
40403.01,0.0300426841390063
40403.02,0.0225264346740854
40403.03,0.0161181931676037
40403.04,0.00842242654868108
40403.05,0.00214950775762344
40403.06,0.0602183749112472
40403.07,0.147199407374359
40403.08,0.230095315216274
40403.09,0.3055177623063
40403.1,0.390305071589609
40403.11,0.474999711683768
40403.12,14.3778722758423
40403.13,40.2778653322919
40403.14,77.111424434337
40403.15,109.743901403663
40403.16,116.562467401509
40403.17,111.394022280208
40403.18,96.2251604944581
40403.19,78.985612426535
40403.2,61.2807824248009
40403.21,45.4409204749042
40403.22,32.1629582137621
40403.23,2.61686609914592
40403.24,2.43157957306621
40403.25,2.1950646331263
40403.26,1.87438706838532
40403.27,1.56974534680062
40403.28,1.26800871307032
40403.29,1.02742456543386
40403.3,0.728838290811826
40403.31,0.492929219827095
40403.32,0.252953677609279
40403.33,0
40403.34,0
40403.35,0
40403.36,0
40403.37,0
40403.38,0
40403.39,0
40403.4,0
40403.41,0
40403.42,0
40403.43,0
40403.44,0
40403.45,0
40403.46,0
40403.47,0
40403.48,0
40403.49,0
40403.5,0
40403.51,0
40403.52,0
40403.53,0
40403.54,0
40403.55,0
40403.56,0
40403.57,0
40403.58,0
40403.59,0
40403.6,0
40403.61,0
40403.62,0
40403.63,0
40403.64,0
40403.65,0
40403.66,0
40403.67,0
40403.68,0
40403.69,0
40403.7,0
40403.71,0
40403.72,0
40403.73,0
40403.74,0
40403.75,0
40403.76,0
40403.77,0
40403.78,0
40403.79,0
40403.8,0
40403.81,0
40403.82,0
40403.83,0
40403.84,0
40403.85,0
40403.86,0
40403.87,0
40403.88,0
40403.89,0
40403.9,0
40403.91,0
40403.92,0
40403.93,0
40403.94,0
40403.95,0
40403.96,0
40403.97,0
40403.98,0
40403.99,0
40404,0
40404.01,0
40404.02,0
40404.03,0
40404.04,0
40404.05,0
40404.06,0
40404.07,0
40404.08,0
40404.09,0
40404.1,0
40404.11,0
40404.12,0
40404.13,0
40404.14,0
40404.15,0
