t,Obs_Pond water depth (m)_expression_noisy
40448.44,0.00128244355660287
40448.45,0.00145392421908342
40448.46,0.00156270993397054
40448.47,0.00169890679527091
40448.48,0.00183570560953243
40448.49,0.00172643732211806
40448.5,0.00169325528381872
40448.51,0.00158925597437507
40448.52,0.00155828983620574
40448.53,0.00150485729668919
40448.54,0.00132254790149647
40448.55,0.00106866180035299
40448.56,0.000850869366474055
40448.57,0.00023967845152971
40448.58,0.000236385944068985
40448.59,0.000236931734242397
40448.6,0.000242496701764801
40448.61,0.000235056424408389
40448.62,0.000226506918217009
40448.63,0.000238581385414605
40448.64,0.000230834080197094
40448.65,0.000224290447432986
40448.66,0.000217257062230174
40448.67,0.000213010623909515
40448.68,0.000220212434078129
40448.69,0.000230576088901849
40448.7,0.000238239342906103
40448.71,0.000243718796305245
40448.72,0.000241057475624411
40448.73,0.000247288928599783
40448.74,0.000368418582236536
40448.75,0.000589132136905233
40448.76,0.000857327801103627
40448.77,0.0011715680526713
40448.78,0.00128888648058759
40448.79,0.00122001375655206
40448.8,0.00107357420981031
40448.81,0.000849841859255514
40448.82,0.000890854996691704
40448.83,0.00124789934653723
40448.84,0.00174876326079672
40448.85,0.00235494737601354
40448.86,0.00281808387451584
40448.87,0.00298034822763113
40448.88,0.00289451582494079
40448.89,0.00255212515040077
40448.9,0.00229295449012658
40448.91,0.0019672838591366
40448.92,0.00160303029239682
40448.93,0.00125238447879392
40448.94,0.000337426534553105
40448.95,0.000324281181479622
40448.96,0.000303271485327796
40448.97,0.000288666860431832
40448.98,0.000259686655187286
40448.99,0.000235342888977826
40449,0.000226240006139678
40449.01,0.000219401285569716
40449.02,0.000200373890939
40449.03,0.000183177880186356
40449.04,0.00016845972158511
40449.05,0.000162522328047962
40449.06,0.000155999995327218
40449.07,0.000148509093035147
40449.08,0.000143264723832013
40449.09,0.00014097608495822
40449.1,0.000133844985947798
40449.11,0.000128639225812526
40449.12,0.000124421228450643
40449.13,0.000119736393346353
40449.14,0.000112474630259261
40449.15,0.000110378921861277
40449.16,0.000101862510853174
40449.17,9.53971853866299E-05
40449.18,9.37703076066709E-05
40449.19,9.24773358732392E-05
40449.2,9.05467808880649E-05
40449.21,8.7522820477991E-05
40449.22,8.71424291867296E-05
40449.23,8.74884264537108E-05
40449.24,9.23654340764095E-05
40449.25,8.71058812607727E-05
40449.26,8.37373755818857E-05
40449.27,8.45239895267906E-05
40449.28,8.33171585660562E-05
40449.29,8.18359177556708E-05
40449.3,8.18721855131287E-05
40449.31,8.22486759554435E-05
40449.32,7.98378574317111E-05
40449.33,7.74030871700585E-05
40449.34,7.22043359750177E-05
40449.35,7.13115628749453E-05
40449.36,7.15465030015577E-05
40449.37,7.13294932981387E-05
40449.38,6.79904162958354E-05
40449.39,6.35812196720489E-05
40449.4,6.35850543259509E-05
40449.41,6.10322328596154E-05
40449.42,5.86695583230034E-05
40449.43,6.01876406192054E-05
40449.44,5.88774179460619E-05
40449.45,5.68959484737697E-05
40449.46,5.72163937792898E-05
40449.47,5.5737693760709E-05
40449.48,5.61005604793025E-05
40449.49,5.77983787823954E-05
40449.5,5.59693638695416E-05
40449.51,5.26466434934521E-05
40449.52,5.15266239811575E-05
40449.53,5.23697388846275E-05
40449.54,5.43299969604589E-05
40449.55,5.5582764170317E-05
40449.56,5.58329749968823E-05
40449.57,5.61818015723794E-05
40449.58,5.38315033344129E-05
40449.59,4.97439053822361E-05
40449.6,4.91566529003578E-05
40449.61,4.75376125903596E-05
40449.62,4.63357511078119E-05
40449.63,4.43538926649516E-05
40449.64,4.47019624799185E-05
40449.65,4.20801691826422E-05
40449.66,4.05442041761174E-05
40449.67,4.12591832442112E-05
40449.68,4.0130226855759E-05
40449.69,3.91501384263881E-05
40449.7,3.90092762351618E-05
40449.71,3.81044633544488E-05
40449.72,3.83109231185324E-05
40449.73,3.8843507601021E-05
40449.74,3.85737428743882E-05
40449.75,3.85434054678821E-05
40449.76,3.78172024727629E-05
40449.77,3.67870599894898E-05
40449.78,3.50229599797723E-05
40449.79,3.58594592021118E-05
40449.8,3.58989034315994E-05
40449.81,3.36206014807514E-05
40449.82,3.34579615046285E-05
40449.83,3.29641450609004E-05
40449.84,3.33963981440787E-05
40449.85,3.3271363116268E-05
40449.86,3.27757311954226E-05
40449.87,3.1876525259293E-05
40449.88,3.06267050922962E-05
40449.89,3.10128887756572E-05
40449.9,3.09060691143924E-05
40449.91,3.09822148495423E-05
40449.92,3.07322702183447E-05
40449.93,3.06143706334381E-05
40449.94,2.96630564206396E-05
40449.95,2.86067481673473E-05
40449.96,2.79609087735772E-05
40449.97,2.75986140222117E-05
40449.98,2.72659309323319E-05
40449.99,2.65261876205106E-05
40450,2.60244119877664E-05
40450.01,2.66890145196423E-05
40450.02,2.46193115533426E-05
40450.03,2.3364040412313E-05
40450.04,2.35684679643567E-05
40450.05,2.22177021508507E-05
40450.06,2.2749469140469E-05
40450.07,2.32298203286679E-05
40450.08,2.22977406632353E-05
40450.09,2.17001144560387E-05
40450.1,2.14299598831687E-05
40450.11,2.06254373082632E-05
40450.12,2.07758862516593E-05
40450.13,2.09459643858682E-05
40450.14,1.98847654269757E-05
40450.15,1.91422622340736E-05
40450.16,1.97564010139421E-05
40450.17,1.92256138969628E-05
40450.18,1.93035343517498E-05
40450.19,1.92353166130412E-05
40450.2,1.93173104777802E-05
40450.21,1.90514225235023E-05
40450.22,1.93289432201733E-05
40450.23,2.02303754845038E-05
40450.24,2.02538356486808E-05
40450.25,2.04033338715657E-05
40450.26,2.04485266261702E-05
40450.27,2.05578915646698E-05
40450.28,2.06078180254955E-05
40450.29,2.11043810891164E-05
40450.3,2.07090236703914E-05
40450.31,1.98721984993091E-05
40450.32,2.07853190824963E-05
40450.33,2.07868197227701E-05
40450.34,2.10714717181196E-05
40450.35,2.14241668599761E-05
40450.36,2.20509237827491E-05
40450.37,2.11234247446122E-05
40450.38,2.06707949331919E-05
40450.39,2.07665269639609E-05
40450.4,2.09337651133396E-05
40450.41,2.06585668347903E-05
40450.42,2.11127106384622E-05
40450.43,2.03618481747748E-05
40450.44,2.09389654700595E-05
40450.45,2.57369404278472E-05
40450.46,3.1317869151468E-05
40450.47,3.94351045518563E-05
40450.48,4.47682771045398E-05
40450.49,0.000379753696501357
40450.5,0.000872084564580623
40450.51,0.00158906109157431
40450.52,0.00234509738636154
40450.53,0.0026836924867106
40450.54,0.00284383851284684
40450.55,0.00263625956662568
40450.56,0.00234710329996616
40450.57,0.00225084208930726
40450.58,0.00219911323445994
40450.59,0.00213210438911691
40450.6,0.00215599035492396
40450.61,0.00200015795562258
40450.62,0.00173236839941311
40450.63,0.00140692528143288
40450.64,0.00107676333366041
40450.65,0.000313602475503908
40450.66,0.000308029107396746
40450.67,0.00029555563610239
40450.68,0.000278957268631579
40450.69,0.000261805966043315
40450.7,0.000239261381577797
40450.71,0.00022683478879111
40450.72,0.000215487267068469
40450.73,0.000208500797435039
40450.74,0.000188536477299403
40450.75,0.000182514577288053
40450.76,0.000197402290259843
40450.77,0.000212455605645458
40450.78,0.000226910792669367
40450.79,0.000230394259355032
40450.8,0.000248957005453648
40450.81,0.000266336174596503
40450.82,0.00027384363902577
40450.83,0.000278469287321087
40450.84,0.000295240975484042
40450.85,0.000306583695624396
40450.86,0.000307532890172678
40450.87,0.00066089022094693
40450.88,0.00117001163433833
40450.89,0.00173902218826466
40450.9,0.00361546638100425
40450.91,0.00893141074302737
40450.92,0.0170342370203391
40450.93,0.0280360567014515
40450.94,0.0366860748926512
40450.95,0.0367966607279651
40450.96,0.035179273428652
40450.97,0.0295867746737884
40450.98,0.0254293058346296
40450.99,0.0212387426320984
40451,0.0180220517584851
40451.01,0.0148166513620475
40451.02,0.0124132704692804
40451.03,0.0156933244438812
40451.04,0.0215329303780459
40451.05,0.0292575827691688
40451.06,0.0388596264767075
40451.07,0.0524621212319652
40451.08,0.070643809843459
40451.09,0.0958007608054676
40451.1,0.11381924873834
40451.11,0.1286382178006
40451.12,0.123899332785791
40451.13,0.118271785471222
40451.14,0.110683823695998
40451.15,0.0961269596892924
40451.16,0.0910451779715434
40451.17,0.0870205126966434
40451.18,0.0902686825490211
40451.19,0.0901417072205494
40451.2,0.0864863116202549
40451.21,0.0797222470896997
40451.22,0.0656900529743515
40451.23,0.04921285440288
40451.24,0.0392162498766936
40451.25,0.0300171928652344
40451.26,0.024827862057324
40451.27,0.0204757432650862
40451.28,0.0201407891036944
40451.29,0.0234957758383751
40451.3,0.0270705090539988
40451.31,0.0307985534134081
40451.32,0.032167829243416
40451.33,0.0308367069575574
40451.34,0.0282404180982787
40451.35,0.0261376163240634
40451.36,0.0347198882680078
40451.37,0.0554969296177996
40451.38,0.0799704617696499
40451.39,0.10322056159143
40451.4,0.124393066365681
40451.41,0.125633071964147
40451.42,0.117387504467677
40451.43,0.0932114698318399
40451.44,0.0673931512132173
40451.45,0.0446887378782786
40451.46,0.0275943836323295
40451.47,0.0146024316237563
40451.48,0.00330147758808998
40451.49,0.00317912713292646
40451.5,0.0029856197023182
40451.51,0.00285007322751425
40451.52,0.00277905084808852
40451.53,0.00277435847197493
40451.54,0.00224247267496262
40451.55,0.0019032213159264
40451.56,0.00135191664391887
40451.57,0.000352287743365643
40451.58,0.000344444584635854
40451.59,0.000345324750335604
40451.6,0.000347790083169608
40451.61,0.000353618252067598
40451.62,0.000349802624642016
40451.63,0.000342695923710079
40451.64,0.000340724538934859
40451.65,0.000346113300431478
40451.66,0.000371102459375344
40451.67,0.000361188507798926
40451.68,0.000352754016863973
40451.69,0.000341691219304083
40451.7,0.000457596852509349
40451.71,0.000694388995150274
40451.72,0.000980785619896787
40451.73,0.00146876848507746
40451.74,0.00408869658104462
40451.75,0.0085443999798847
40451.76,0.0148021640898828
40451.77,0.0221424373344334
40451.78,0.0353061522787993
40451.79,0.0512474635778681
40451.8,0.069776088606373
40451.81,0.0906020866242913
40451.82,0.115639213375739
40451.83,0.14475074457844
40451.84,0.176498469893444
40451.85,0.208097532055961
40451.86,0.232414577770492
40451.87,0.238895863840091
40451.88,0.222821634014743
40451.89,0.197411763648929
40451.9,0.167509173333892
40451.91,0.147402501593673
40451.92,0.138667222910299
40451.93,0.133799483944595
40451.94,0.11799881104136
40451.95,0.104279015369744
40451.96,0.0833664742251509
40451.97,0.0595795776227869
40451.98,0.0339903462664799
40451.99,0.0175778549943809
40452,0.00981114836928887
40452.01,0.00592553714162888
40452.02,0.00313567385783948
40452.03,0.000639972925209183
40452.04,0.000640120155459671
40452.05,0.000633117264449617
40452.06,0.00063478308134009
40452.07,0.000624293547504456
40452.08,0.000629420707168129
40452.09,0.000649229718120475
40452.1,0.000650313661043082
40452.11,0.00062654598244433
40452.12,0.000621097176482256
40452.13,0.000647220811958541
40452.14,0.000680464592248984
40452.15,0.000713912238886827
40452.16,0.00127579431684152
40452.17,0.00210798931920717
40452.18,0.00324713316764315
40452.19,0.00432739025077804
40452.2,0.00417971901541066
40452.21,0.00342567659938779
40452.22,0.00259023270939627
40452.23,0.000195317097412906
40452.24,0.000174192766034656
40452.25,0.000160444209962381
40452.26,0.000155782636450768
40452.27,0.000149177114309357
40452.28,0.000141154631697989
40452.29,0.000134596829157642
40452.3,0.000124462515491518
40452.31,0.000113912751466445
40452.32,0.000106655751007299
40452.33,9.32960356300301E-05
40452.34,8.90822798963487E-05
40452.35,9.23112971249818E-05
40452.36,8.94175088144811E-05
40452.37,8.98569105221353E-05
40452.38,8.98175696827028E-05
40452.39,8.93215817645879E-05
40452.4,8.74537470893143E-05
40452.41,7.88460552432472E-05
40452.42,7.86954563162438E-05
40452.43,7.69970634830967E-05
40452.44,7.62380619845038E-05
40452.45,7.56341970882054E-05
40452.46,7.82182570458852E-05
40452.47,7.38355857768661E-05
40452.48,7.28840828852068E-05
40452.49,7.66480773510177E-05
40452.5,7.34295095852175E-05
40452.51,7.37032995078335E-05
40452.52,7.31846295856918E-05
40452.53,7.15603245926816E-05
40452.54,6.64026591468294E-05
40452.55,6.45255197075316E-05
40452.56,6.16049941208213E-05
40452.57,5.86331172346262E-05
40452.58,5.59104318025134E-05
40452.59,5.36059784487832E-05
40452.6,5.27179217365424E-05
40452.61,4.92245234342747E-05
40452.62,4.77229136180935E-05
40452.63,4.61548791949475E-05
40452.64,4.34473359745064E-05
40452.65,4.2235359416809E-05
40452.66,4.14900413157135E-05
40452.67,4.02045577172686E-05
40452.68,3.7816555336473E-05
40452.69,3.75032278393908E-05
40452.7,3.67326328113753E-05
40452.71,3.63852197730004E-05
40452.72,3.42333413214223E-05
40452.73,3.48689102468364E-05
40452.74,3.33518390207471E-05
40452.75,3.32768781813071E-05
40452.76,3.25281875436652E-05
40452.77,3.08850304711737E-05
40452.78,3.01035599234637E-05
40452.79,3.11736618205057E-05
40452.8,3.16511024320288E-05
40452.81,3.22137397481735E-05
40452.82,3.19413762077472E-05
40452.83,3.18056935008018E-05
40452.84,2.99308566307194E-05
40452.85,3.05849984821445E-05
40452.86,3.10690433770305E-05
40452.87,3.02867923007271E-05
40452.88,2.97886500838768E-05
40452.89,2.90767195494235E-05
40452.9,2.92707064968804E-05
40452.91,2.96488080275354E-05
40452.92,3.08258672240834E-05
40452.93,3.07742883699637E-05
40452.94,3.05660383958461E-05
40452.95,3.076843099391E-05
40452.96,3.01729325991684E-05
40452.97,2.97166014292112E-05
40452.98,2.95403885493435E-05
40452.99,3.03825017000659E-05
40453,3.111961491695E-05
40453.01,3.09212597060431E-05
40453.02,3.14074757130189E-05
40453.03,3.11732556259292E-05
40453.04,3.02443144473551E-05
40453.05,2.88200759612583E-05
40453.06,2.87595877514441E-05
40453.07,2.83834281602997E-05
40453.08,2.79439675888376E-05
40453.09,2.71589220394216E-05
40453.1,2.69514081297223E-05
40453.11,2.57663161475369E-05
40453.12,2.57510571983173E-05
40453.13,2.51734995910981E-05
40453.14,2.47281656195019E-05
40453.15,2.43926464724399E-05
40453.16,2.24899502913619E-05
40453.17,2.22311990052672E-05
40453.18,2.33582387904209E-05
40453.19,2.21504661239819E-05
40453.2,2.25068928810642E-05
40453.21,2.1836571750846E-05
40453.22,2.22734668108904E-05
40453.23,2.16573210333202E-05
40453.24,2.11146094466501E-05
40453.25,2.02608391531115E-05
40453.26,2.06965024537938E-05
40453.27,2.07196052266062E-05
40453.28,1.91998927529837E-05
40453.29,1.89544832671822E-05
40453.3,1.85771255437007E-05
40453.31,1.8085705076389E-05
40453.32,1.8322503265978E-05
40453.33,1.80135795466196E-05
40453.34,1.79610036977553E-05
40453.35,1.79243670568686E-05
40453.36,1.79882469392479E-05
40453.37,1.78223554002283E-05
40453.38,1.8658693510995E-05
40453.39,1.75455823548487E-05
40453.4,1.66410400876622E-05
40453.41,1.59827414341821E-05
40453.42,1.57965540103647E-05
40453.43,1.634972854047E-05
40453.44,1.6450052290349E-05
40453.45,1.65103642047404E-05
40453.46,1.6790207467477E-05
40453.47,1.7088013025592E-05
40453.48,1.66063826730052E-05
40453.49,1.64667698764599E-05
40453.5,1.62224062799286E-05
40453.51,1.61761106055039E-05
40453.52,1.6139637016166E-05
40453.53,1.59837191852035E-05
40453.54,1.61091842190543E-05
40453.55,1.50601848206735E-05
40453.56,1.60727176034777E-05
40453.57,1.63679047055367E-05
40453.58,1.57099962895429E-05
40453.59,1.4894634406084E-05
40453.6,1.53601048512134E-05
40453.61,1.54691434148038E-05
40453.62,1.53225187244764E-05
40453.63,1.51004820901121E-05
40453.64,1.49698711909533E-05
40453.65,1.44123022001898E-05
40453.66,1.37644789610272E-05
40453.67,1.31301298026533E-05
40453.68,1.27795459228636E-05
40453.69,1.23012973898698E-05
40453.7,1.25278453656695E-05
40453.71,1.23444209451021E-05
40453.72,1.25487981229772E-05
40453.73,1.22553288431181E-05
40453.74,1.15632139586766E-05
40453.75,1.13840570251508E-05
40453.76,1.14591337902866E-05
40453.77,1.10440562115131E-05
40453.78,1.0660690621389E-05
40453.79,1.07586372923338E-05
40453.8,1.09174081974952E-05
40453.81,1.0701242050167E-05
40453.82,1.07115187419112E-05
40453.83,1.07411283943774E-05
40453.84,1.09750574982332E-05
40453.85,1.05678442146491E-05
40453.86,1.07614153659034E-05
40453.87,1.09394156327489E-05
40453.88,1.1223199082135E-05
40453.89,1.15610709100112E-05
40453.9,1.12769508040757E-05
40453.91,1.14163426571956E-05
40453.92,1.13472166612039E-05
40453.93,1.17815381917175E-05
40453.94,1.16130530439141E-05
40453.95,1.1231339310172E-05
40453.96,1.10841721608579E-05
40453.97,1.07135649182337E-05
40453.98,1.08000640764108E-05
40453.99,1.04792958175773E-05
40454,1.03844569869413E-05
40454.01,1.05461783989256E-05
40454.02,1.0352722116597E-05
40454.03,1.01681824810271E-05
40454.04,9.95312872586888E-06
40454.05,9.99819114468702E-06
40454.06,9.53337164785405E-06
40454.07,9.89476122986307E-06
40454.08,9.75270638285421E-06
40454.09,9.4971689612893E-06
40454.1,9.94992991303976E-06
40454.11,9.84726349207289E-06
40454.12,1.00929167095932E-05
40454.13,1.03479798147391E-05
40454.14,1.03106559749274E-05
40454.15,1.00687589182692E-05
40454.16,1.00274824129976E-05
40454.17,9.86543862560964E-06
40454.18,1.00850473751537E-05
40454.19,9.87748542786589E-06
40454.2,9.74645997529001E-06
40454.21,9.71001762308483E-06
40454.22,9.46231399775926E-06
40454.23,9.9872899696668E-06
40454.24,9.72244960836403E-06
40454.25,9.56623220460931E-06
40454.26,9.77429842376914E-06
40454.27,1.02576313713437E-05
40454.28,9.91980678617932E-06
40454.29,1.00715305835194E-05
40454.3,9.95764003495224E-06
40454.31,1.009991846476E-05
40454.32,1.03942308317316E-05
40454.33,1.04091630266914E-05
40454.34,1.05833863945883E-05
40454.35,1.02782838767676E-05
40454.36,1.01699721038537E-05
40454.37,1.04721686882628E-05
40454.38,1.07006769208458E-05
40454.39,1.108602232005E-05
40454.4,1.13009202553027E-05
40454.41,1.13353571694018E-05
40454.42,1.14475311784312E-05
40454.43,1.09907687895904E-05
40454.44,1.0927983975159E-05
40454.45,1.07475476032676E-05
40454.46,1.12309630751508E-05
40454.47,1.07509984328484E-05
40454.48,1.05311163524303E-05
40454.49,1.03269858954207E-05
40454.5,1.00373007416955E-05
40454.51,9.77871819494775E-06
40454.52,9.57939674300287E-06
40454.53,9.5827266796619E-06
40454.54,9.76608994631214E-06
40454.55,9.80752954393355E-06
40454.56,9.66360434059957E-06
40454.57,9.49369701872294E-06
40454.58,9.35112854396932E-06
40454.59,9.67504248229874E-06
40454.6,1.01167719598023E-05
40454.61,9.78146846053765E-06
40454.62,2.29665691475838E-05
40454.63,5.20021864389497E-05
40454.64,8.10766155410042E-05
40454.65,0.000109041674136772
40454.66,0.000146101019451733
40454.67,0.000189989040279849
40454.68,0.000227298343126609
40454.69,0.000254212212090509
40454.7,0.00146299864353203
40454.71,0.00330042021220429
40454.72,0.0060513472565465
40454.73,0.00910756774817258
40454.74,0.0112184888761123
40454.75,0.012695670283907
40454.76,0.0142232883363863
40454.77,0.0159323038673101
40454.78,0.0166501048352348
40454.79,0.0174495168732365
40454.8,0.0184068462203975
40454.81,0.0193528274190114
40454.82,0.0189368037247266
40454.83,0.015343509786874
40454.84,0.0109718030701028
40454.85,0.00700644419508434
40454.86,0.00582543218408077
40454.87,0.00816003988370202
40454.88,0.0112878025429458
40454.89,0.0161899409845364
40454.9,0.0190599519851778
40454.91,0.0179153290949353
40454.92,0.0148158534072512
40454.93,0.0124071811611976
40454.94,0.0096679418909309
40454.95,0.00891885470740554
40454.96,0.00776541637769098
40454.97,0.00694860985455891
40454.98,0.00681891900515911
40454.99,0.00714211785849754
40455,0.00792177408154491
40455.01,0.00857693761801109
40455.02,0.00940780122863583
40455.03,0.0096079997137039
40455.04,0.00919928085558962
40455.05,0.00890527321443443
40455.06,0.00874234314261724
40455.07,0.0074504231404708
40455.08,0.00587828025683405
40455.09,0.00436519159408758
40455.1,0.00285226156649515
40455.11,0.0025618431600272
40455.12,0.00380844330005694
40455.13,0.00598906910458623
40455.14,0.00843802807231672
40455.15,0.0103110582418832
40455.16,0.0104179670979716
