t, Obs_Soil Moisture_expression
40180.26000,0.323862
40180.27000,0.323859
40180.28000,0.323856
40180.29000,0.323851
40180.30000,0.32384
40180.31000,0.323829
40180.32000,0.323818
40180.33000,0.323804
40180.34000,0.323767
40180.35000,0.32373
40180.36000,0.323693
40180.37000,0.323655
40180.38000,0.323607
40180.39000,0.323557
40180.40000,0.323506
40180.41000,0.323456
40180.42000,0.323406
40180.43000,0.323355
40180.44000,0.323305
40180.45000,0.323254
40180.46000,0.323208
40180.47000,0.323167
40180.48000,0.323126
40180.49000,0.323085
40180.50000,0.323048
40180.51000,0.323023
40180.52000,0.322998
40180.53000,0.322974
40180.54000,0.322949
40180.55000,0.322944
40180.56000,0.322939
40180.57000,0.322934
40180.58000,0.322929
40180.59000,0.32294
40180.60000,0.322955
40180.61000,0.32297
40180.62000,0.322986
40180.63000,0.323011
40180.64000,0.323043
40180.65000,0.323075
40180.66000,0.323107
40180.67000,0.32314
40180.68000,0.323177
40180.69000,0.323214
40180.70000,0.323251
40180.71000,0.323284
40180.72000,0.323301
40180.73000,0.323318
40180.74000,0.323335
40180.75000,0.323351
40180.76000,0.323359
40180.77000,0.323366
40180.78000,0.323373
40180.79000,0.32338
40180.80000,0.323382
40180.81000,0.323382
40180.82000,0.323382
40180.83000,0.323382
40180.84000,0.323382
40180.85000,0.323381
40180.86000,0.323379
40180.87000,0.323376
40180.88000,0.323373
40180.89000,0.323371
40180.90000,0.323368
40180.91000,0.323366
40180.92000,0.323363
40180.93000,0.32336
40180.94000,0.323356
40180.95000,0.323353
40180.96000,0.323349
40180.97000,0.323346
40180.98000,0.323342
40180.99000,0.323339
40181.00000,0.323335
40181.01000,0.323332
40181.02000,0.323328
40181.03000,0.323324
40181.04000,0.323321
40181.05000,0.323317
40181.06000,0.323313
40181.07000,0.32331
40181.08000,0.323306
40181.09000,0.323302
40181.10000,0.323299
40181.11000,0.323295
40181.12000,0.323291
40181.13000,0.323288
40181.14000,0.323284
40181.15000,0.32328
40181.16000,0.323275
40181.17000,0.323267
40181.18000,0.323259
40181.19000,0.323251
40181.20000,0.323243
40181.21000,0.323236
40181.22000,0.323228
40181.23000,0.32322
40181.24000,0.323212
40181.25000,0.323204
40181.26000,0.323196
40181.27000,0.323188
40181.28000,0.32318
40181.29000,0.323172
40181.30000,0.323164
40181.31000,0.323156
40181.32000,0.323148
40181.33000,0.32314
40181.34000,0.323113
40181.35000,0.32307
40181.36000,0.323027
40181.37000,0.322984
40181.38000,0.322941
40181.39000,0.322898
40181.40000,0.322855
40181.41000,0.322812
40181.42000,0.322769
40181.43000,0.322726
40181.44000,0.322683
40181.45000,0.32264
40181.46000,0.322597
40181.47000,0.322554
40181.48000,0.322511
40181.49000,0.322467
40181.50000,0.322424
40181.51000,0.322381
40181.52000,0.322388
40181.53000,0.322406
40181.54000,0.322425
40181.55000,0.322444
40181.56000,0.322463
40181.57000,0.322481
40181.58000,0.3225
40181.59000,0.322519
40181.60000,0.322538
40181.61000,0.322557
40181.62000,0.322575
40181.63000,0.322594
40181.64000,0.322613
40181.65000,0.322632
40181.66000,0.32265
40181.67000,0.322669
40181.68000,0.322688
40181.69000,0.322706
40181.70000,0.322712
40181.71000,0.322717
40181.72000,0.322722
40181.73000,0.322727
40181.74000,0.322732
40181.75000,0.322738
40181.76000,0.322743
40181.77000,0.322748
40181.78000,0.322753
40181.79000,0.322759
40181.80000,0.322764
40181.81000,0.322769
40181.82000,0.322774
40181.83000,0.32278
40181.84000,0.322785
40181.85000,0.32279
40181.86000,0.322795
40181.87000,0.322799
40181.88000,0.322798
40181.89000,0.322796
40181.90000,0.322795
40181.91000,0.322794
40181.92000,0.322793
40181.93000,0.322792
40181.94000,0.322791
40181.95000,0.322789
40181.96000,0.322788
40181.97000,0.322787
40181.98000,0.322786
40181.99000,0.322785
40182.00000,0.322784
40182.01000,0.322783
40182.02000,0.322781
40182.03000,0.32278
40182.04000,0.322779
40182.05000,0.322777
40182.06000,0.322775
40182.07000,0.322773
40182.08000,0.322771
40182.09000,0.322768
40182.10000,0.322766
40182.11000,0.322764
40182.12000,0.322761
40182.13000,0.322759
40182.14000,0.322757
40182.15000,0.322755
40182.16000,0.322752
40182.17000,0.32275
40182.18000,0.322748
40182.19000,0.322746
40182.20000,0.322743
40182.21000,0.322741
40182.22000,0.322739
40182.23000,0.322717
40182.24000,0.322688
40182.25000,0.32266
40182.26000,0.322632
40182.27000,0.322604
40182.28000,0.322576
40182.29000,0.322548
40182.30000,0.322519
40182.31000,0.322491
40182.32000,0.322463
40182.33000,0.322435
40182.34000,0.322407
40182.35000,0.322379
40182.36000,0.32235
40182.37000,0.322322
40182.38000,0.322294
40182.39000,0.322266
40182.40000,0.322238
40182.41000,0.322214
40182.42000,0.322191
40182.43000,0.322167
40182.44000,0.322144
40182.45000,0.32212
40182.46000,0.322097
40182.47000,0.322073
40182.48000,0.32205
40182.49000,0.322027
40182.50000,0.322003
40182.51000,0.32198
40182.52000,0.321956
40182.53000,0.321933
40182.54000,0.321909
40182.55000,0.321886
40182.56000,0.321862
40182.57000,0.321839
40182.58000,0.321827
40182.59000,0.321849
40182.60000,0.321871
40182.61000,0.321893
40182.62000,0.321915
40182.63000,0.321937
40182.64000,0.321959
40182.65000,0.321981
40182.66000,0.322003
40182.67000,0.322025
40182.68000,0.322047
40182.69000,0.322069
40182.70000,0.322091
40182.71000,0.322113
40182.72000,0.322136
40182.73000,0.322158
40182.74000,0.32218
40182.75000,0.322202
40182.76000,0.322214
40182.77000,0.322216
40182.78000,0.322218
40182.79000,0.322221
40182.80000,0.322223
40182.81000,0.322225
40182.82000,0.322227
40182.83000,0.322229
40182.84000,0.322232
40182.85000,0.322234
40182.86000,0.322236
40182.87000,0.322238
40182.88000,0.32224
40182.89000,0.322242
40182.90000,0.322245
40182.91000,0.322247
40182.92000,0.322249
40182.93000,0.322251
40182.94000,0.322251
40182.95000,0.322249
40182.96000,0.322248
40182.97000,0.322246
40182.98000,0.322245
40182.99000,0.322243
40183.00000,0.322242
40183.01000,0.32224
40183.02000,0.322239
40183.03000,0.322237
40183.04000,0.322236
40183.05000,0.322234
40183.06000,0.322233
40183.07000,0.322231
40183.08000,0.32223
40183.09000,0.322228
40183.10000,0.322227
40183.11000,0.322225
40183.12000,0.322223
40183.13000,0.322221
40183.14000,0.322219
40183.15000,0.322216
40183.16000,0.322214
40183.17000,0.322212
40183.18000,0.32221
40183.19000,0.322208
40183.20000,0.322205
40183.21000,0.322203
40183.22000,0.322201
40183.23000,0.322199
40183.24000,0.322197
40183.25000,0.322194
40183.26000,0.322192
40183.27000,0.32219
40183.28000,0.322188
40183.29000,0.322177
40183.30000,0.322133
40183.31000,0.32209
40183.32000,0.322046
40183.33000,0.322003
40183.34000,0.321959
40183.35000,0.321916
40183.36000,0.321873
40183.37000,0.321829
40183.38000,0.321786
40183.39000,0.321742
40183.40000,0.321699
40183.41000,0.321655
40183.42000,0.321612
40183.43000,0.321568
40183.44000,0.321525
40183.45000,0.321482
40183.46000,0.321438
40183.47000,0.321416
40183.48000,0.321419
40183.49000,0.321422
40183.50000,0.321425
40183.51000,0.321428
40183.52000,0.321431
40183.53000,0.321434
40183.54000,0.321437
40183.55000,0.32144
40183.56000,0.321443
40183.57000,0.321446
40183.58000,0.321449
40183.59000,0.321452
40183.60000,0.321455
40183.61000,0.321458
40183.62000,0.321461
40183.63000,0.321464
40183.64000,0.321466
40183.65000,0.321477
40183.66000,0.321491
40183.67000,0.321505
40183.68000,0.321519
40183.69000,0.321533
40183.70000,0.321547
40183.71000,0.321561
40183.72000,0.321575
40183.73000,0.321589
40183.74000,0.321603
40183.75000,0.321617
40183.76000,0.321631
40183.77000,0.321645
40183.78000,0.321659
40183.79000,0.321673
40183.80000,0.321687
40183.81000,0.321701
40183.82000,0.321715
40183.83000,0.321717
40183.84000,0.321717
40183.85000,0.321718
40183.86000,0.321719
40183.87000,0.32172
40183.88000,0.321721
40183.89000,0.321722
40183.90000,0.321722
40183.91000,0.321723
40183.92000,0.321724
40183.93000,0.321725
40183.94000,0.321726
40183.95000,0.321727
40183.96000,0.321727
40183.97000,0.321728
40183.98000,0.321729
40183.99000,0.32173
40184.00000,0.32173
40184.01000,0.321729
40184.02000,0.321727
40184.03000,0.321726
40184.04000,0.321724
40184.05000,0.321722
40184.06000,0.321721
40184.07000,0.321719
40184.08000,0.321718
40184.09000,0.321716
40184.10000,0.321715
40184.11000,0.321713
40184.12000,0.321711
40184.13000,0.32171
40184.14000,0.321708
40184.15000,0.321707
40184.16000,0.321705
40184.17000,0.321703
40184.18000,0.321697
40184.19000,0.321684
40184.20000,0.321671
40184.21000,0.321658
40184.22000,0.321645
40184.23000,0.321632
40184.24000,0.321619
40184.25000,0.321606
40184.26000,0.321593
40184.27000,0.321579
40184.28000,0.321566
40184.29000,0.321553
40184.30000,0.32154
40184.31000,0.321527
40184.32000,0.321514
40184.33000,0.321501
40184.34000,0.321488
40184.35000,0.321475
40184.36000,0.321444
40184.37000,0.321404
40184.38000,0.321364
40184.39000,0.321324
40184.40000,0.321285
40184.41000,0.321245
40184.42000,0.321205
40184.43000,0.321165
40184.44000,0.321125
40184.45000,0.321085
40184.46000,0.321046
40184.47000,0.321006
40184.48000,0.320966
40184.49000,0.320926
40184.50000,0.320886
40184.51000,0.320846
40184.52000,0.320806
40184.53000,0.320767
40184.54000,0.320787
40184.55000,0.320812
40184.56000,0.320838
40184.57000,0.320863
40184.58000,0.320889
40184.59000,0.320914
40184.60000,0.32094
40184.61000,0.320966
40184.62000,0.320991
40184.63000,0.321017
40184.64000,0.321042
40184.65000,0.321068
40184.66000,0.321094
40184.67000,0.321119
40184.68000,0.321145
40184.69000,0.32117
40184.70000,0.321196
40184.71000,0.321218
40184.72000,0.321221
40184.73000,0.321225
40184.74000,0.321228
40184.75000,0.321232
40184.76000,0.321235
40184.77000,0.321238
40184.78000,0.321242
40184.79000,0.321245
40184.80000,0.321249
40184.81000,0.321252
40184.82000,0.321255
40184.83000,0.321259
40184.84000,0.321262
40184.85000,0.321266
40184.86000,0.321269
40184.87000,0.321272
40184.88000,0.321276
40184.89000,0.321278
40184.90000,0.321277
40184.91000,0.321276
40184.92000,0.321275
40184.93000,0.321274
40184.94000,0.321273
40184.95000,0.321272
40184.96000,0.321271
40184.97000,0.32127
40184.98000,0.321269
40184.99000,0.321268
40185.00000,0.321267
40185.01000,0.321266
40185.02000,0.321265
40185.03000,0.321264
40185.04000,0.321263
40185.05000,0.321262
40185.06000,0.321261
40185.07000,0.32126
40185.08000,0.321258
40185.09000,0.321256
40185.10000,0.321255
40185.11000,0.321253
40185.12000,0.321251
40185.13000,0.321249
40185.14000,0.321248
40185.15000,0.321246
40185.16000,0.321244
40185.17000,0.321242
40185.18000,0.321241
40185.19000,0.321239
40185.20000,0.321237
40185.21000,0.321235
40185.22000,0.321234
40185.23000,0.321232
40185.24000,0.32123
40185.25000,0.3212
40185.26000,0.321166
40185.27000,0.321132
40185.28000,0.321098
40185.29000,0.321064
40185.30000,0.32103
40185.31000,0.320996
40185.32000,0.320962
40185.33000,0.320928
40185.34000,0.320894
40185.35000,0.32086
40185.36000,0.320826
40185.37000,0.320792
40185.38000,0.320758
40185.39000,0.320724
40185.40000,0.32069
40185.41000,0.320656
40185.42000,0.320624
40185.43000,0.320608
40185.44000,0.320592
40185.45000,0.320576
40185.46000,0.32056
40185.47000,0.320544
40185.48000,0.320528
40185.49000,0.320512
40185.50000,0.320496
40185.51000,0.32048
40185.52000,0.320464
40185.53000,0.320448
40185.54000,0.320432
40185.55000,0.320416
40185.56000,0.3204
40185.57000,0.320384
40185.58000,0.320368
40185.59000,0.320352
40185.60000,0.32035
40185.61000,0.320372
40185.62000,0.320394
40185.63000,0.320416
40185.64000,0.320438
40185.65000,0.32046
40185.66000,0.320482
40185.67000,0.320504
40185.68000,0.320526
40185.69000,0.320548
40185.70000,0.32057
40185.71000,0.320592
40185.72000,0.320614
40185.73000,0.320636
40185.74000,0.320658
40185.75000,0.32068
40185.76000,0.320702
40185.77000,0.320724
40185.78000,0.320734
40185.79000,0.320737
40185.80000,0.32074
40185.81000,0.320742
40185.82000,0.320745
40185.83000,0.320748
40185.84000,0.320751
40185.85000,0.320754
40185.86000,0.320757
40185.87000,0.32076
40185.88000,0.320763
40185.89000,0.320765
40185.90000,0.320768
40185.91000,0.320771
40185.92000,0.320774
40185.93000,0.320777
40185.94000,0.32078
40185.95000,0.320783
40185.96000,0.320787
40185.97000,0.320791
40185.98000,0.320795
40185.99000,0.3208
40186.00000,0.320804
40186.01000,0.320808
40186.02000,0.320813
40186.03000,0.320817
40186.04000,0.320978
40186.05000,0.321362
40186.06000,0.322029
40186.07000,0.322854
40186.08000,0.323713
40186.09000,0.324535
40186.10000,0.325281
40186.11000,0.325827
40186.12000,0.326085
40186.13000,0.326063
40186.14000,0.325798
40186.15000,0.325451
40186.16000,0.325234
40186.17000,0.325218
40186.18000,0.325444
40186.19000,0.32584
40186.20000,0.326106
40186.21000,0.326167
40186.22000,0.32601
40186.23000,0.322342
40186.24000,0.322335
40186.25000,0.322328
40186.26000,0.322321
40186.27000,0.322314
40186.28000,0.322307
40186.29000,0.3223
40186.30000,0.322293
40186.31000,0.322286
40186.32000,0.322278
40186.33000,0.322271
40186.34000,0.322264
40186.35000,0.322257
40186.36000,0.32225
40186.37000,0.322243
40186.38000,0.322236
40186.39000,0.322229
40186.40000,0.322222
40186.41000,0.322215
40186.42000,0.322208
40186.43000,0.3222
40186.44000,0.322193
40186.45000,0.322186
40186.46000,0.322179
40186.47000,0.322172
40186.48000,0.322165
40186.49000,0.322158
40186.50000,0.322151
40186.51000,0.322144
40186.52000,0.322137
40186.53000,0.32213
40186.54000,0.322123
40186.55000,0.322115
40186.56000,0.322108
40186.57000,0.322101
40186.58000,0.322094
40186.59000,0.322087
40186.60000,0.32208
40186.61000,0.322073
40186.62000,0.322066
40186.63000,0.322059
40186.64000,0.322052
40186.65000,0.322045
40186.66000,0.322037
40186.67000,0.32203
40186.68000,0.322023
40186.69000,0.322016
40186.70000,0.322009
40186.71000,0.322002
40186.72000,0.321995
40186.73000,0.321988
40186.74000,0.321984
40186.75000,0.32198
40186.76000,0.321976
40186.77000,0.321973
40186.78000,0.321969
40186.79000,0.321965
40186.80000,0.321961
40186.81000,0.321957
40186.82000,0.321954
40186.83000,0.32195
40186.84000,0.321946
40186.85000,0.321942
40186.86000,0.321938
40186.87000,0.321934
40186.88000,0.321931
40186.89000,0.321927
40186.90000,0.321923
40186.91000,0.321919
40186.92000,0.321915
40186.93000,0.321912
40186.94000,0.321908
40186.95000,0.321904
40186.96000,0.3219
40186.97000,0.321896
40186.98000,0.321893
40186.99000,0.321889
40187.00000,0.321885
40187.01000,0.321881
40187.02000,0.321877
40187.03000,0.321873
40187.04000,0.32187
40187.05000,0.321866
40187.06000,0.321862
40187.07000,0.321858
40187.08000,0.321854
40187.09000,0.321851
40187.10000,0.321847
40187.11000,0.321835
40187.12000,0.321814
40187.13000,0.321794
40187.14000,0.321773
40187.15000,0.321753
40187.16000,0.321733
40187.17000,0.321712
40187.18000,0.321692
40187.19000,0.321671
40187.20000,0.321651
40187.21000,0.32163
40187.22000,0.32161
40187.23000,0.32159
40187.24000,0.321569
40187.25000,0.321549
40187.26000,0.321528
40187.27000,0.321508
40187.28000,0.321487
40187.29000,0.321467
40187.30000,0.321447
40187.31000,0.321426
40187.32000,0.321406
40187.33000,0.321385
40187.34000,0.321365
40187.35000,0.321344
40187.36000,0.321324
40187.37000,0.321304
40187.38000,0.321283
40187.39000,0.321263
40187.40000,0.321242
40187.41000,0.321222
40187.42000,0.321201
40187.43000,0.321181
40187.44000,0.321161
40187.45000,0.32114
40187.46000,0.32112
40187.47000,0.321099
40187.48000,0.321079
40187.49000,0.321058
40187.50000,0.321038
40187.51000,0.321018
40187.52000,0.320997
40187.53000,0.320977
40187.54000,0.320956
40187.55000,0.320936
40187.56000,0.320915
40187.57000,0.320895
40187.58000,0.320875
40187.59000,0.320854
40187.60000,0.320834
40187.61000,0.320827
40187.62000,0.320834
40187.63000,0.320841
40187.64000,0.320848
40187.65000,0.320855
40187.66000,0.320862
40187.67000,0.320869
40187.68000,0.320876
40187.69000,0.320883
40187.70000,0.32089
40187.71000,0.320897
40187.72000,0.320904
40187.73000,0.320911
40187.74000,0.320918
40187.75000,0.320925
40187.76000,0.320932
40187.77000,0.320939
40187.78000,0.320946
40187.79000,0.320953
40187.80000,0.32096
40187.81000,0.320967
40187.82000,0.320974
40187.83000,0.320981
40187.84000,0.320988
40187.85000,0.320995
40187.86000,0.321002
40187.87000,0.321009
40187.88000,0.321016
40187.89000,0.321023
40187.90000,0.32103
40187.91000,0.321037
40187.92000,0.321043
40187.93000,0.32105
40187.94000,0.321057
40187.95000,0.321064
40187.96000,0.321071
40187.97000,0.321078
40187.98000,0.321085
40187.99000,0.321092
40188.00000,0.321099
40188.01000,0.321106
40188.02000,0.321113
40188.03000,0.32112
40188.04000,0.321127
40188.05000,0.321134
40188.06000,0.321141
40188.07000,0.321148
40188.08000,0.321155
40188.09000,0.321162
40188.10000,0.321169
40188.11000,0.321163
40188.12000,0.321143
40188.13000,0.321124
40188.14000,0.321105
40188.15000,0.321085
40188.16000,0.321066
40188.17000,0.321046
40188.18000,0.321027
40188.19000,0.321007
40188.20000,0.320988
40188.21000,0.320969
40188.22000,0.320949
40188.23000,0.32093
40188.24000,0.32091
40188.25000,0.320891
40188.26000,0.320871
40188.27000,0.320852
40188.28000,0.320832
40188.29000,0.320813
40188.30000,0.320794
40188.31000,0.320774
40188.32000,0.320755
40188.33000,0.320735
40188.34000,0.320716
40188.35000,0.320696
40188.36000,0.320677
40188.37000,0.320657
40188.38000,0.320638
40188.39000,0.320619
40188.40000,0.320599
40188.41000,0.32058
40188.42000,0.32056
40188.43000,0.320541
40188.44000,0.320521
40188.45000,0.320502
40188.46000,0.320483
40188.47000,0.320463
40188.48000,0.320444
40188.49000,0.320424
40188.50000,0.320405
40188.51000,0.320385
40188.52000,0.320366
40188.53000,0.320346
40188.54000,0.320327
40188.55000,0.320308
40188.56000,0.320288
40188.57000,0.320269
40188.58000,0.320249
40188.59000,0.32023
40188.60000,0.32021
40188.61000,0.320204
40188.62000,0.320212
40188.63000,0.32022
40188.64000,0.320227
40188.65000,0.320235
40188.66000,0.320242
40188.67000,0.32025
40188.68000,0.320258
40188.69000,0.320265
40188.70000,0.320273
40188.71000,0.32028
40188.72000,0.320288
40188.73000,0.320296
40188.74000,0.320303
40188.75000,0.320311
40188.76000,0.320318
40188.77000,0.320326
40188.78000,0.320334
40188.79000,0.320341
40188.80000,0.320349
40188.81000,0.320356
40188.82000,0.320364
40188.83000,0.320372
40188.84000,0.320379
40188.85000,0.320387
40188.86000,0.320394
40188.87000,0.320402
40188.88000,0.32041
40188.89000,0.320417
40188.90000,0.320425
40188.91000,0.320432
40188.92000,0.32044
40188.93000,0.320448
40188.94000,0.320455
40188.95000,0.320463
40188.96000,0.32047
40188.97000,0.320478
40188.98000,0.320486
40188.99000,0.320493
40189.00000,0.320501
40189.01000,0.320508
40189.02000,0.320516
40189.03000,0.320524
40189.04000,0.320531
40189.05000,0.320539
40189.06000,0.320547
40189.07000,0.320554
40189.08000,0.320562
40189.09000,0.320569
40189.10000,0.320577
40189.11000,0.320571
40189.12000,0.320553
40189.13000,0.320534
40189.14000,0.320515
40189.15000,0.320496
40189.16000,0.320477
40189.17000,0.320459
40189.18000,0.32044
40189.19000,0.320421
40189.20000,0.320402
40189.21000,0.320383
40189.22000,0.320365
40189.23000,0.320346
40189.24000,0.320327
40189.25000,0.320308
40189.26000,0.320289
40189.27000,0.320271
40189.28000,0.320252
40189.29000,0.320233
40189.30000,0.320214
40189.31000,0.320196
40189.32000,0.320177
40189.33000,0.320158
40189.34000,0.320139
40189.35000,0.32012
40189.36000,0.320102
40189.37000,0.320083
40189.38000,0.320064
40189.39000,0.320045
40189.40000,0.320026
40189.41000,0.320008
40189.42000,0.319989
40189.43000,0.31997
40189.44000,0.319951
40189.45000,0.319932
40189.46000,0.319914
40189.47000,0.319895
40189.48000,0.319876
40189.49000,0.319857
40189.50000,0.319839
40189.51000,0.31982
40189.52000,0.319801
40189.53000,0.319782
40189.54000,0.319763
40189.55000,0.319745
40189.56000,0.319726
40189.57000,0.319707
40189.58000,0.319688
40189.59000,0.319669
40189.60000,0.319651
40189.61000,0.319645
40189.62000,0.319654
40189.63000,0.319662
40189.64000,0.31967
40189.65000,0.319678
40189.66000,0.319686
40189.67000,0.319694
40189.68000,0.319703
40189.69000,0.319711
40189.70000,0.319719
40189.71000,0.319727
40189.72000,0.319735
40189.73000,0.319744
40189.74000,0.319752
40189.75000,0.31976
40189.76000,0.319768
40189.77000,0.319776
40189.78000,0.319785
40189.79000,0.319793
40189.80000,0.319801
40189.81000,0.319809
40189.82000,0.319817
40189.83000,0.319825
40189.84000,0.319834
40189.85000,0.319842
40189.86000,0.31985
40189.87000,0.319858
40189.88000,0.319866
40189.89000,0.319875
40189.90000,0.319883
40189.91000,0.319891
40189.92000,0.319899
40189.93000,0.319907
40189.94000,0.319916
40189.95000,0.319924
40189.96000,0.319932
40189.97000,0.31994
40189.98000,0.319948
40189.99000,0.319957
40190.00000,0.319965
40190.01000,0.319973
40190.02000,0.319981
40190.03000,0.319989
40190.04000,0.319997
40190.05000,0.320006
40190.06000,0.320014
40190.07000,0.320022
40190.08000,0.32003
40190.09000,0.320038
40190.10000,0.320047
40190.11000,0.320028
40190.12000,0.319982
40190.13000,0.319937
40190.14000,0.319891
40190.15000,0.319846
40190.16000,0.3198
40190.17000,0.319755
40190.18000,0.319709
40190.19000,0.319663
40190.20000,0.319618
40190.21000,0.319572
40190.22000,0.319527
40190.23000,0.319481
40190.24000,0.319436
40190.25000,0.31939
40190.26000,0.319344
40190.27000,0.319299
40190.28000,0.319253
40190.29000,0.319208
40190.30000,0.319162
40190.31000,0.319117
40190.32000,0.319071
40190.33000,0.319025
40190.34000,0.31898
40190.35000,0.318934
40190.36000,0.318889
40190.37000,0.318843
40190.38000,0.318798
40190.39000,0.318752
40190.40000,0.318707
40190.41000,0.318661
40190.42000,0.318615
40190.43000,0.31857
40190.44000,0.318524
40190.45000,0.318479
40190.46000,0.318433
40190.47000,0.318388
40190.48000,0.318342
40190.49000,0.318296
40190.50000,0.318251
40190.51000,0.318205
40190.52000,0.31816
40190.53000,0.318114
40190.54000,0.318069
40190.55000,0.318023
40190.56000,0.317978
40190.57000,0.317932
40190.58000,0.317886
40190.59000,0.317841
40190.60000,0.317795
40190.61000,0.317772
40190.62000,0.317772
40190.63000,0.317772
40190.64000,0.317772
40190.65000,0.317772
40190.66000,0.317771
40190.67000,0.317771
40190.68000,0.317771
40190.69000,0.317771
40190.70000,0.31777
40190.71000,0.31777
40190.72000,0.31777
40190.73000,0.31777
40190.74000,0.31777
40190.75000,0.317769
40190.76000,0.317769
40190.77000,0.317769
40190.78000,0.317769
40190.79000,0.317769
40190.80000,0.317768
40190.81000,0.317768
40190.82000,0.317768
40190.83000,0.317768
40190.84000,0.317767
40190.85000,0.317767
40190.86000,0.317767
40190.87000,0.317767
40190.88000,0.317767
40190.89000,0.317766
40190.90000,0.317766
40190.91000,0.317766
40190.92000,0.317766
40190.93000,0.317766
40190.94000,0.317765
40190.95000,0.317765
40190.96000,0.317765
40190.97000,0.317765
40190.98000,0.317764
40190.99000,0.317764
40191.00000,0.317764
40191.01000,0.317764
40191.02000,0.317764
40191.03000,0.317763
40191.04000,0.317763
40191.05000,0.317763
40191.06000,0.317763
40191.07000,0.317762
40191.08000,0.317762
40191.09000,0.317762
40191.10000,0.317762
40191.11000,0.317696
40191.12000,0.317563
40191.13000,0.317431
40191.14000,0.317299
40191.15000,0.317167
40191.16000,0.317034
40191.17000,0.316902
40191.18000,0.31677
40191.19000,0.316638
40191.20000,0.316505
40191.21000,0.316373
40191.22000,0.316241
40191.23000,0.316109
40191.24000,0.315976
40191.25000,0.315844
40191.26000,0.315712
40191.27000,0.31558
40191.28000,0.315447
40191.29000,0.315315
40191.30000,0.315183
40191.31000,0.315051
40191.32000,0.314918
40191.33000,0.314786
40191.34000,0.314654
40191.35000,0.314522
40191.36000,0.314389
40191.37000,0.314257
40191.38000,0.314125
40191.39000,0.313993
40191.40000,0.31386
40191.41000,0.313728
40191.42000,0.313596
40191.43000,0.313464
40191.44000,0.313331
40191.45000,0.313199
40191.46000,0.313067
40191.47000,0.312935
40191.48000,0.312802
40191.49000,0.31267
40191.50000,0.312538
40191.51000,0.312406
40191.52000,0.312273
40191.53000,0.312141
40191.54000,0.312009
40191.55000,0.311877
40191.56000,0.311744
40191.57000,0.311612
40191.58000,0.31148
40191.59000,0.311348
40191.60000,0.311216
40191.61000,0.311149
40191.62000,0.311149
40191.63000,0.311149
40191.64000,0.311149
40191.65000,0.311149
40191.66000,0.311149
40191.67000,0.311149
40191.68000,0.311149
40191.69000,0.311149
40191.70000,0.311149
40191.71000,0.311149
40191.72000,0.311149
40191.73000,0.311149
40191.74000,0.311149
40191.75000,0.311149
40191.76000,0.311149
40191.77000,0.311149
40191.78000,0.311149
40191.79000,0.311149
40191.80000,0.311149
40191.81000,0.311149
40191.82000,0.311149
40191.83000,0.311149
40191.84000,0.311149
40191.85000,0.311149
40191.86000,0.311149
40191.87000,0.311149
40191.88000,0.311149
40191.89000,0.311149
40191.90000,0.311149
40191.91000,0.311149
40191.92000,0.311149
40191.93000,0.311149
40191.94000,0.311149
40191.95000,0.311149
40191.96000,0.311149
40191.97000,0.311149
40191.98000,0.311149
40191.99000,0.311149
40192.00000,0.311149
40192.01000,0.311149
40192.02000,0.311149
40192.03000,0.311149
40192.04000,0.311149
40192.05000,0.311149
40192.06000,0.311149
40192.07000,0.311149
40192.08000,0.311149
40192.09000,0.311149
40192.10000,0.311149
40192.11000,0.311083
40192.12000,0.310951
40192.13000,0.310818
40192.14000,0.310686
40192.15000,0.310553
40192.16000,0.31042
40192.17000,0.310288
40192.18000,0.310155
40192.19000,0.310023
40192.20000,0.30989
40192.21000,0.309758
40192.22000,0.309625
40192.23000,0.309493
40192.24000,0.30936
40192.25000,0.309228
40192.26000,0.309095
40192.27000,0.308963
40192.28000,0.30883
40192.29000,0.308697
40192.30000,0.308565
40192.31000,0.308432
40192.32000,0.3083
40192.33000,0.308167
40192.34000,0.308035
40192.35000,0.307902
40192.36000,0.30777
40192.37000,0.307637
40192.38000,0.307505
40192.39000,0.307372
40192.40000,0.30724
40192.41000,0.307107
40192.42000,0.306975
40192.43000,0.306842
40192.44000,0.306709
40192.45000,0.306577
40192.46000,0.306444
40192.47000,0.306312
40192.48000,0.306179
40192.49000,0.306047
40192.50000,0.305914
40192.51000,0.305782
40192.52000,0.305649
40192.53000,0.305517
40192.54000,0.305384
40192.55000,0.305252
40192.56000,0.305119
40192.57000,0.304986
40192.58000,0.304854
40192.59000,0.304721
40192.60000,0.304589
40192.61000,0.304523
40192.62000,0.304523
40192.63000,0.304523
40192.64000,0.304523
40192.65000,0.304523
40192.66000,0.304523
40192.67000,0.304523
40192.68000,0.304523
40192.69000,0.304523
40192.70000,0.304523
40192.71000,0.304523
40192.72000,0.304523
40192.73000,0.304523
40192.74000,0.304523
40192.75000,0.304523
40192.76000,0.304523
40192.77000,0.304523
40192.78000,0.304523
40192.79000,0.304523
40192.80000,0.304523
40192.81000,0.304523
40192.82000,0.304523
40192.83000,0.304523
40192.84000,0.304523
40192.85000,0.304523
40192.86000,0.304523
40192.87000,0.304523
40192.88000,0.304523
40192.89000,0.304523
40192.90000,0.304523
40192.91000,0.304523
40192.92000,0.304523
40192.93000,0.304523
40192.94000,0.304523
40192.95000,0.304523
40192.96000,0.304523
