t, Obs_Pond water depth (m)_expression
40362.17000,0
40362.18000,0
40362.19000,0
40362.20000,0
40362.21000,0
40362.22000,0
40362.23000,0
40362.24000,0
40362.25000,0
40362.26000,0
40362.27000,0
40362.28000,0
40362.29000,0
40362.30000,0
40362.31000,0
40362.32000,0
40362.33000,0
40362.34000,0
40362.35000,0
40362.36000,0
40362.37000,0
40362.38000,0
40362.39000,0
40362.40000,0
40362.41000,0
40362.42000,0
40362.43000,0
40362.44000,0
40362.45000,0
40362.46000,0
40362.47000,0
40362.48000,0
40362.49000,0
40362.50000,0
40362.51000,0
40362.52000,0
40362.53000,0
40362.54000,0
40362.55000,0
40362.56000,0
40362.57000,0
40362.58000,0
40362.59000,0
40362.60000,0
40362.61000,0
40362.62000,0
40362.63000,0
40362.64000,0
40362.65000,0
40362.66000,0
40362.67000,0
40362.68000,0
40362.69000,0
40362.70000,0
40362.71000,0
40362.72000,0
40362.73000,0
40362.74000,0
40362.75000,0
40362.76000,0
40362.77000,0
40362.78000,0
40362.79000,0
40362.80000,0
40362.81000,0
40362.82000,0
40362.83000,0
40362.84000,0
40362.85000,0
40362.86000,0
40362.87000,0
40362.88000,0
40362.89000,0
40362.90000,0
40362.91000,0
40362.92000,0
40362.93000,0
40362.94000,0
40362.95000,0
40362.96000,0
40362.97000,0
40362.98000,0
40362.99000,0
40363.00000,0
40363.01000,0
40363.02000,0
40363.03000,0
40363.04000,0
40363.05000,0
40363.06000,0
40363.07000,0
40363.08000,0
40363.09000,0
40363.10000,0
40363.11000,0
40363.12000,0
40363.13000,0
40363.14000,0
40363.15000,0
40363.16000,0
40363.17000,0
40363.18000,0
40363.19000,0
40363.20000,0
40363.21000,0
40363.22000,0
40363.23000,0
40363.24000,0
40363.25000,0
40363.26000,0
40363.27000,0
40363.28000,0
40363.29000,0
40363.30000,0
40363.31000,0
40363.32000,0
40363.33000,0
40363.34000,0
40363.35000,0
40363.36000,0
40363.37000,0
40363.38000,0
40363.39000,0
40363.40000,0
40363.41000,0
40363.42000,0
40363.43000,0
40363.44000,0
40363.45000,0
40363.46000,0
40363.47000,0
40363.48000,0
40363.49000,0
40363.50000,0
40363.51000,0
40363.52000,0
40363.53000,0
40363.54000,0
40363.55000,0
40363.56000,0
40363.57000,0
40363.58000,0
40363.59000,0
40363.60000,0
40363.61000,0
40363.62000,0
40363.63000,0
40363.64000,0
40363.65000,0
40363.66000,0
40363.67000,0
40363.68000,0
40363.69000,0
40363.70000,0
40363.71000,0
40363.72000,0
40363.73000,0
40363.74000,0
40363.75000,0
40363.76000,0
40363.77000,0
40363.78000,0
40363.79000,0
40363.80000,0
40363.81000,0
40363.82000,0
40363.83000,0
40363.84000,0
40363.85000,0
40363.86000,0
40363.87000,0
40363.88000,0
40363.89000,0
40363.90000,0
40363.91000,0
40363.92000,0
40363.93000,0
40363.94000,0
40363.95000,0
40363.96000,0
40363.97000,0
40363.98000,0
40363.99000,0
40364.00000,0
40364.01000,0
40364.02000,0
40364.03000,0
40364.04000,0
40364.05000,0
40364.06000,0
40364.07000,0
40364.08000,0
40364.09000,0
40364.10000,0
40364.11000,0
40364.12000,0
40364.13000,0
40364.14000,0
40364.15000,0
40364.16000,0
40364.17000,0
40364.18000,0
40364.19000,0
40364.20000,0
40364.21000,0
40364.22000,0
40364.23000,0
40364.24000,0
40364.25000,0
40364.26000,0
40364.27000,0
40364.28000,0
40364.29000,0
40364.30000,0
40364.31000,0
40364.32000,0
40364.33000,0
40364.34000,0
40364.35000,0
40364.36000,0
40364.37000,0
40364.38000,0
40364.39000,0
40364.40000,0
40364.41000,0
40364.42000,0
40364.43000,0
40364.44000,0
40364.45000,0
40364.46000,0
40364.47000,0
40364.48000,0
40364.49000,0
40364.50000,0
40364.51000,0
40364.52000,0
40364.53000,0
40364.54000,0
40364.55000,0
40364.56000,0
40364.57000,0
40364.58000,0
40364.59000,0
40364.60000,0
40364.61000,0
40364.62000,0
40364.63000,0
40364.64000,0
40364.65000,0
40364.66000,0
40364.67000,0
40364.68000,0
40364.69000,0
40364.70000,0
40364.71000,0
40364.72000,0
40364.73000,0
40364.74000,0
40364.75000,0
40364.76000,0
40364.77000,0
40364.78000,0
40364.79000,0
40364.80000,0
40364.81000,0
40364.82000,0
40364.83000,0
40364.84000,0
40364.85000,0
40364.86000,0
40364.87000,0
40364.88000,0
40364.89000,0
40364.90000,0
40364.91000,0
40364.92000,0
40364.93000,0
40364.94000,0
40364.95000,0
40364.96000,0
40364.97000,0
40364.98000,0
40364.99000,0
40365.00000,0
40365.01000,0
40365.02000,0
40365.03000,0
40365.04000,0
40365.05000,0
40365.06000,0
40365.07000,0
40365.08000,0
40365.09000,0
40365.10000,0
40365.11000,0
40365.12000,0
40365.13000,0
40365.14000,0
40365.15000,0
40365.16000,0
40365.17000,0
40365.18000,0
40365.19000,0
40365.20000,0
40365.21000,0
40365.22000,0
40365.23000,0
40365.24000,0
40365.25000,0
40365.26000,0
40365.27000,0
40365.28000,0
40365.29000,0
40365.30000,0
40365.31000,0
40365.32000,0
40365.33000,0
40365.34000,0
40365.35000,0
40365.36000,0
40365.37000,0
40365.38000,0
40365.39000,0
40365.40000,0
40365.41000,0
40365.42000,0
40365.43000,0
40365.44000,0
40365.45000,0
40365.46000,0
40365.47000,0
40365.48000,0
40365.49000,0
40365.50000,0
40365.51000,0
40365.52000,0
40365.53000,0
40365.54000,0
40365.55000,0
40365.56000,0
40365.57000,0
40365.58000,0
40365.59000,0
40365.60000,0
40365.61000,0
40365.62000,0
40365.63000,0
40365.64000,0
40365.65000,0
40365.66000,0
40365.67000,0
40365.68000,0
40365.69000,0
40365.70000,0
40365.71000,0
40365.72000,0
40365.73000,0
40365.74000,0
40365.75000,0
40365.76000,0
40365.77000,0
40365.78000,0
40365.79000,0
40365.80000,0
40365.81000,0
40365.82000,0
40365.83000,0
40365.84000,0
40365.85000,0
40365.86000,0
40365.87000,0
40365.88000,0
40365.89000,0
40365.90000,0
40365.91000,0
40365.92000,0
40365.93000,0
40365.94000,0
40365.95000,0
40365.96000,0
40365.97000,0
40365.98000,0
40365.99000,0
40366.00000,0
40366.01000,0
40366.02000,0
40366.03000,0
40366.04000,0
40366.05000,0
40366.06000,0
40366.07000,0
40366.08000,0
40366.09000,0
40366.10000,0
40366.11000,0
40366.12000,0
40366.13000,0
40366.14000,0
40366.15000,0
40366.16000,0
40366.17000,0
40366.18000,0
40366.19000,0
40366.20000,0
40366.21000,0
40366.22000,0
40366.23000,0
40366.24000,0
40366.25000,0
40366.26000,0
40366.27000,0
40366.28000,0
40366.29000,0
40366.30000,0
40366.31000,0
40366.32000,0
40366.33000,0
40366.34000,0
40366.35000,0
40366.36000,0
40366.37000,0
40366.38000,0
40366.39000,0
40366.40000,0
40366.41000,0
40366.42000,0
40366.43000,0
40366.44000,0
40366.45000,0
40366.46000,0
40366.47000,0
40366.48000,0
40366.49000,0
40366.50000,0
40366.51000,0
40366.52000,0
40366.53000,0
40366.54000,0
40366.55000,0
40366.56000,0
40366.57000,0
40366.58000,0
40366.59000,0
40366.60000,0
40366.61000,0
40366.62000,0
40366.63000,0
40366.64000,0
40366.65000,0
40366.66000,0
40366.67000,0
40366.68000,0
40366.69000,0
40366.70000,0
40366.71000,0
40366.72000,0
40366.73000,0
40366.74000,0
40366.75000,0
40366.76000,0
40366.77000,0
40366.78000,0
40366.79000,0
40366.80000,0
40366.81000,0
40366.82000,0
40366.83000,0
40366.84000,0
40366.85000,0
40366.86000,0
40366.87000,0
40366.88000,0
40366.89000,0
40366.90000,0
40366.91000,0
40366.92000,0
40366.93000,0
40366.94000,0
40366.95000,0
40366.96000,0
40366.97000,0
40366.98000,0
40366.99000,0
40367.00000,0
40367.01000,0
40367.02000,0
40367.03000,0
40367.04000,0
40367.05000,0
40367.06000,0
40367.07000,0
40367.08000,0
40367.09000,0
40367.10000,0
40367.11000,0
40367.12000,0
40367.13000,0
40367.14000,0
40367.15000,0
40367.16000,0
40367.17000,0
40367.18000,0
40367.19000,0
40367.20000,0
40367.21000,0
40367.22000,0
40367.23000,0
40367.24000,0
40367.25000,0
40367.26000,0
40367.27000,0
40367.28000,0
40367.29000,0
40367.30000,0
40367.31000,0
40367.32000,0
40367.33000,0
40367.34000,0
40367.35000,0
40367.36000,0
40367.37000,0
40367.38000,0
40367.39000,0
40367.40000,0
40367.41000,0
40367.42000,0
40367.43000,0
40367.44000,0
40367.45000,0
40367.46000,0
40367.47000,0
40367.48000,0
40367.49000,0
40367.50000,0
40367.51000,0
40367.52000,0
40367.53000,0
40367.54000,0
40367.55000,0
40367.56000,0
40367.57000,0
40367.58000,0
40367.59000,0
40367.60000,0
40367.61000,0
40367.62000,0
40367.63000,0
40367.64000,0
40367.65000,0
40367.66000,0
40367.67000,0
40367.68000,0
40367.69000,0
40367.70000,0
40367.71000,0
40367.72000,0
40367.73000,0
40367.74000,0
40367.75000,0
40367.76000,0
40367.77000,0
40367.78000,0
40367.79000,0
40367.80000,0
40367.81000,0
40367.82000,0
40367.83000,0
40367.84000,0
40367.85000,0
40367.86000,0
40367.87000,0
40367.88000,0
40367.89000,0
40367.90000,0
40367.91000,0
40367.92000,0
40367.93000,0
40367.94000,0
40367.95000,0
40367.96000,0
40367.97000,0
40367.98000,0
40367.99000,0
40368.00000,0
40368.01000,0
40368.02000,0
40368.03000,0
40368.04000,0
40368.05000,0
40368.06000,0
40368.07000,0
40368.08000,0
40368.09000,0
40368.10000,0
40368.11000,0
40368.12000,0
40368.13000,0
40368.14000,0
40368.15000,0
40368.16000,0
40368.17000,0
40368.18000,0
40368.19000,0
40368.20000,0
40368.21000,0
40368.22000,0
40368.23000,0
40368.24000,0
40368.25000,0
40368.26000,0
40368.27000,0
40368.28000,0
40368.29000,0
40368.30000,0
40368.31000,0
40368.32000,0
40368.33000,0
40368.34000,0
40368.35000,0
40368.36000,0
40368.37000,0
40368.38000,0
40368.39000,0
40368.40000,0
40368.41000,0
40368.42000,0
40368.43000,0
40368.44000,0
40368.45000,0
40368.46000,0
40368.47000,0
40368.48000,0
40368.49000,0
40368.50000,0
40368.51000,0
40368.52000,0
40368.53000,1.12056e-06
40368.54000,4.18007e-06
40368.55000,7.23958e-06
40368.56000,1.02991e-05
40368.57000,1.33586e-05
40368.58000,1.64181e-05
40368.59000,1.94776e-05
40368.60000,2.25371e-05
40368.61000,2.55966e-05
40368.62000,2.86561e-05
40368.63000,3.17156e-05
40368.64000,3.47752e-05
40368.65000,3.78347e-05
40368.66000,4.08942e-05
40368.67000,4.39537e-05
40368.68000,4.70132e-05
40368.69000,5.00727e-05
40368.70000,5.31322e-05
40368.71000,5.61917e-05
40368.72000,5.92512e-05
40368.73000,6.23107e-05
40368.74000,6.53702e-05
40368.75000,6.84297e-05
40368.76000,7.14893e-05
40368.77000,7.45488e-05
40368.78000,7.76083e-05
40368.79000,8.06678e-05
40368.80000,8.37273e-05
40368.81000,8.67868e-05
40368.82000,8.98463e-05
40368.83000,9.29058e-05
40368.84000,9.59653e-05
40368.85000,9.90248e-05
40368.86000,0.000102084
40368.87000,0.000105144
40368.88000,0.000108203
40368.89000,0.000111263
40368.90000,0.000114322
40368.91000,0.000429396
40368.92000,0.00085799
40368.93000,0.00137829
40368.94000,0.00182679
40368.95000,0.00181943
40368.96000,0.00161243
40368.97000,0.00128957
40368.98000,6.50554e-05
40368.99000,9.0244e-05
40369.00000,0.000115433
40369.01000,0.000140621
40369.02000,0.00016581
40369.03000,0.000190998
40369.04000,0.000216187
40369.05000,0.000241375
40369.06000,0.000266564
40369.07000,0.000291753
40369.08000,0.000316941
40369.09000,0.00034213
40369.10000,0.000367318
40369.11000,0.000392507
40369.12000,0.00121933
40369.13000,0.00240144
40369.14000,0.00389429
40369.15000,0.00678932
40369.16000,0.0128662
40369.17000,0.0217636
40369.18000,0.0331823
40369.19000,0.0463308
40369.20000,0.0601461
40369.21000,0.0751965
40369.22000,0.0912562
40369.23000,0.103905
40369.24000,0.099205
40369.25000,0.0837188
40369.26000,0.0596906
40369.27000,0.029518
40369.28000,0.0168045
40369.29000,0.0167036
40369.30000,0.0209004
40369.31000,0.0268898
40369.32000,0.0338758
40369.33000,0.0414466
40369.34000,0.049342
40369.35000,0.0574183
40369.36000,0.0584824
40369.37000,0.0508754
40369.38000,0.0384291
40369.39000,0.0240005
40369.40000,0.0143854
40369.41000,0.0125624
40369.42000,0.0133071
40369.43000,0.0150133
40369.44000,0.0160331
40369.45000,0.0134293
40369.46000,0.00979092
40369.47000,0.00614301
40369.48000,0.000212462
40369.49000,0.000195329
40369.50000,0.000178197
40369.51000,0.000161064
40369.52000,0.000143932
40369.53000,0.000126799
40369.54000,0.000109666
40369.55000,9.25338e-05
40369.56000,7.54012e-05
40369.57000,5.82686e-05
40369.58000,4.11361e-05
40369.59000,3.86175e-05
40369.60000,3.6099e-05
40369.61000,3.35804e-05
40369.62000,3.10619e-05
40369.63000,2.85433e-05
40369.64000,2.60248e-05
40369.65000,2.35062e-05
40369.66000,2.17235e-05
40369.67000,2.06767e-05
40369.68000,1.96299e-05
40369.69000,1.85831e-05
40369.70000,1.75362e-05
40369.71000,1.64894e-05
40369.72000,1.54426e-05
40369.73000,1.43958e-05
40369.74000,1.39447e-05
40369.75000,1.34936e-05
40369.76000,1.30425e-05
40369.77000,1.25914e-05
40369.78000,1.21403e-05
40369.79000,1.16892e-05
40369.80000,1.1238e-05
40369.81000,1.07869e-05
40369.82000,1.03358e-05
40369.83000,9.88474e-06
40369.84000,9.6291e-06
40369.85000,9.37347e-06
40369.86000,9.11784e-06
40369.87000,8.8622e-06
40369.88000,8.60657e-06
40369.89000,8.35093e-06
40369.90000,8.0953e-06
40369.91000,7.83967e-06
40369.92000,7.58403e-06
40369.93000,7.3284e-06
40369.94000,7.07277e-06
40369.95000,6.81713e-06
40369.96000,6.5615e-06
40369.97000,6.39141e-06
40369.98000,6.2641e-06
40369.99000,6.13678e-06
40370.00000,6.00947e-06
40370.01000,5.88215e-06
40370.02000,5.75484e-06
40370.03000,5.62753e-06
40370.04000,5.50021e-06
40370.05000,5.3729e-06
40370.06000,5.24558e-06
40370.07000,5.11827e-06
40370.08000,4.99095e-06
40370.09000,4.86364e-06
40370.10000,4.73633e-06
40370.11000,4.60901e-06
40370.12000,4.4817e-06
40370.13000,4.35438e-06
40370.14000,4.22707e-06
40370.15000,4.10523e-06
40370.16000,3.98407e-06
40370.17000,3.86292e-06
40370.18000,3.74176e-06
40370.19000,3.62061e-06
40370.20000,3.49945e-06
40370.21000,3.37829e-06
40370.22000,3.25714e-06
40370.23000,3.13598e-06
40370.24000,3.01483e-06
40370.25000,2.89367e-06
40370.26000,2.77252e-06
40370.27000,2.65136e-06
40370.28000,2.5302e-06
40370.29000,2.40905e-06
40370.30000,2.28789e-06
40370.31000,2.16674e-06
40370.32000,2.04558e-06
40370.33000,1.92443e-06
40370.34000,1.80327e-06
40370.35000,1.68212e-06
40370.36000,1.56096e-06
40370.37000,1.4398e-06
40370.38000,1.33323e-06
40370.39000,1.29079e-06
40370.40000,1.24836e-06
40370.41000,1.20593e-06
40370.42000,1.1635e-06
40370.43000,1.12106e-06
40370.44000,1.07863e-06
40370.45000,1.0362e-06
40370.46000,9.93764e-07
40370.47000,9.51332e-07
40370.48000,9.08899e-07
40370.49000,8.66466e-07
40370.50000,8.24033e-07
40370.51000,7.81601e-07
40370.52000,7.39168e-07
40370.53000,6.96735e-07
40370.54000,6.54302e-07
40370.55000,6.1187e-07
40370.56000,5.69437e-07
40370.57000,5.27004e-07
40370.58000,4.84571e-07
40370.59000,4.42139e-07
40370.60000,3.99706e-07
40370.61000,3.57273e-07
40370.62000,3.1484e-07
40370.63000,2.72408e-07
40370.64000,2.29975e-07
40370.65000,1.87542e-07
40370.66000,1.4511e-07
40370.67000,1.02677e-07
40370.68000,6.0244e-08
40370.69000,1.78113e-08
40370.70000,0
40370.71000,0
40370.72000,0
40370.73000,0
40370.74000,0
40370.75000,0
40370.76000,0
40370.77000,0
40370.78000,0
40370.79000,0
40370.80000,0
40370.81000,0
40370.82000,0
40370.83000,0
40370.84000,0
40370.85000,0
40370.86000,0
40370.87000,0
40370.88000,0
40370.89000,0
40370.90000,0
40370.91000,0
40370.92000,0
40370.93000,0
40370.94000,0
40370.95000,0
40370.96000,0
40370.97000,0
40370.98000,0
40370.99000,0
40371.00000,0
40371.01000,0
40371.02000,0
40371.03000,0
40371.04000,0
40371.05000,0
40371.06000,0
40371.07000,0
40371.08000,0
40371.09000,0
40371.10000,0
40371.11000,0
40371.12000,0
40371.13000,0
40371.14000,0
40371.15000,0
40371.16000,0
40371.17000,0
40371.18000,0
40371.19000,0
40371.20000,0
40371.21000,0
40371.22000,0
40371.23000,0
40371.24000,0
40371.25000,0
40371.26000,0
40371.27000,0
40371.28000,0
40371.29000,0
40371.30000,0
40371.31000,0
40371.32000,0
40371.33000,1.20254e-05
40371.34000,4.44939e-05
40371.35000,7.69624e-05
40371.36000,0.000109431
40371.37000,0.000141899
40371.38000,0.000174368
40371.39000,0.000206836
40371.40000,0.000239305
40371.41000,0.000271773
40371.42000,0.000304242
40371.43000,0.00033671
40371.44000,0.000369179
40371.45000,0.000401647
40371.46000,0.000434116
40371.47000,0.000466584
40371.48000,0.000499053
40371.49000,0.000531521
40371.50000,0.00056399
40371.51000,0.000596458
40371.52000,0.000628927
40371.53000,0.000661395
40371.54000,0.000693864
40371.55000,0.000726332
40371.56000,0.000758801
40371.57000,0.000791269
40371.58000,0.000823738
40371.59000,0.000856206
40371.60000,0.000888675
40371.61000,0.000921143
40371.62000,0.00338923
40371.63000,0.00738353
40371.64000,0.0128748
40371.65000,0.0166652
40371.66000,0.0154414
40371.67000,0.0120414
40371.68000,0.00861287
40371.69000,0.00496433
40371.70000,0.00336653
40371.71000,0.00246344
40371.72000,0.00170755
40371.73000,0.000939596
40371.74000,0.000799993
40371.75000,0.000660391
40371.76000,0.000529602
40371.77000,0.000488473
40371.78000,0.000447344
40371.79000,0.000406214
40371.80000,0.000365085
40371.81000,0.000349475
40371.82000,0.000337493
40371.83000,0.000325511
40371.84000,0.000313529
40371.85000,0.00159822
40371.86000,0.00354637
40371.87000,0.0146219
40371.88000,0.0329938
40371.89000,0.0547233
40371.90000,0.0669895
40371.91000,0.0615416
40371.92000,0.0461389
40371.93000,0.025138
40371.94000,0.0013251
40371.95000,0.00108255
40371.96000,0.000840005
40371.97000,0.000597456
40371.98000,0.000354907
40371.99000,0.000889751
40372.00000,0.00207937
40372.01000,0.0037102
40372.02000,0.00567532
40372.03000,0.00577913
40372.04000,0.00494382
40372.05000,0.0037121
40372.06000,0.0023719
40372.07000,0.000507466
40372.08000,0.000480575
40372.09000,0.000453683
40372.10000,0.000426792
40372.11000,0.000399901
40372.12000,0.000373009
40372.13000,0.000346118
40372.14000,0.000319226
40372.15000,0.000292335
40372.16000,0.000265444
40372.17000,0.000238552
40372.18000,0.000231242
40372.19000,0.000223932
40372.20000,0.000216622
40372.21000,0.000209312
40372.22000,0.000202002
40372.23000,0.000194692
40372.24000,0.000187382
40372.25000,0.000180073
40372.26000,0.000172763
40372.27000,0.000165453
40372.28000,0.000158143
40372.29000,0.000150833
40372.30000,0.000143523
40372.31000,0.000138369
40372.32000,0.000134292
40372.33000,0.000130216
40372.34000,0.00012614
40372.35000,0.000122063
40372.36000,0.000117987
40372.37000,0.000113911
40372.38000,0.000109835
40372.39000,0.000105758
40372.40000,0.000101682
40372.41000,9.76058e-05
40372.42000,9.35295e-05
40372.43000,8.94532e-05
40372.44000,8.63376e-05
40372.45000,8.51432e-05
40372.46000,8.39489e-05
40372.47000,8.27545e-05
40372.48000,8.15602e-05
40372.49000,8.03658e-05
40372.50000,7.91715e-05
40372.51000,7.79771e-05
40372.52000,7.67827e-05
40372.53000,7.55884e-05
40372.54000,7.4394e-05
40372.55000,7.31997e-05
40372.56000,7.20053e-05
40372.57000,7.0811e-05
40372.58000,6.96166e-05
40372.59000,6.84223e-05
40372.60000,6.72279e-05
40372.61000,6.60335e-05
40372.62000,7.1809e-05
40372.63000,8.31604e-05
40372.64000,9.45118e-05
40372.65000,0.000105863
40372.66000,0.000117215
40372.67000,0.000128566
40372.68000,0.000139917
40372.69000,0.000151269
40372.70000,0.00016262
40372.71000,0.000173971
40372.72000,0.000185323
40372.73000,0.000196674
40372.74000,0.00202366
40372.75000,0.00550508
40372.76000,0.0106399
40372.77000,0.0171844
40372.78000,0.046596
40372.79000,0.100901
40372.80000,0.146665
40372.81000,0.184873
40372.82000,0.198663
40372.83000,0.189035
40372.84000,0.16123
40372.85000,0.101286
40372.86000,0.0122409
40372.87000,0.0103803
40372.88000,0.00851968
40372.89000,0.00665907
40372.90000,0.00479846
40372.91000,0.00293785
40372.92000,0.00107724
40372.93000,0.00267169
40372.94000,0.00426613
40372.95000,0.0386779
40372.96000,0.088233
40372.97000,0.136649
40372.98000,0.178992
40372.99000,0.190646
40373.00000,0.187433
40373.01000,0.174327
40373.02000,0.15313
40373.03000,0.128438
40373.04000,0.0999524
40373.05000,0.0669051
40373.06000,0.0304665
40373.07000,0.00084444
40373.08000,0.000768972
40373.09000,0.000693504
40373.10000,0.000618037
40373.11000,0.000542569
40373.12000,0.000467101
40373.13000,0.000391633
40373.14000,0.000316165
40373.15000,0.000240697
40373.16000,0.000165229
40373.17000,8.97616e-05
40373.18000,8.10902e-05
40373.19000,7.24188e-05
40373.20000,6.37473e-05
40373.21000,5.50759e-05
40373.22000,4.64044e-05
40373.23000,3.7733e-05
40373.24000,2.90616e-05
40373.25000,2.37319e-05
40373.26000,2.1744e-05
40373.27000,1.97561e-05
40373.28000,1.77682e-05
40373.29000,1.57803e-05
40373.30000,1.37924e-05
40373.31000,1.18045e-05
40373.32000,9.81656e-06
40373.33000,9.33784e-06
40373.34000,8.85912e-06
40373.35000,8.38039e-06
40373.36000,7.90167e-06
40373.37000,7.42295e-06
40373.38000,6.94422e-06
40373.39000,6.4655e-06
40373.40000,5.98677e-06
40373.41000,5.50805e-06
40373.42000,5.02933e-06
40373.43000,4.8937e-06
40373.44000,4.75807e-06
40373.45000,4.62243e-06
40373.46000,4.4868e-06
40373.47000,4.35117e-06
40373.48000,4.21554e-06
40373.49000,4.07991e-06
40373.50000,3.94428e-06
40373.51000,3.80865e-06
40373.52000,3.67302e-06
40373.53000,3.53739e-06
40373.54000,3.40175e-06
40373.55000,3.26612e-06
40373.56000,7.17662e-06
40373.57000,1.31102e-05
40373.58000,1.90438e-05
40373.59000,2.49773e-05
40373.60000,3.09109e-05
40373.61000,3.68445e-05
40373.62000,4.2778e-05
40373.63000,4.87116e-05
40373.64000,5.46451e-05
40373.65000,6.05787e-05
40373.66000,6.65123e-05
40373.67000,7.24458e-05
40373.68000,7.83794e-05
40373.69000,8.4313e-05
40373.70000,0.000476832
40373.71000,0.00106118
40373.72000,0.00181521
40373.73000,0.00262808
40373.74000,0.00269238
40373.75000,0.00241406
40373.76000,0.00194237
40373.77000,0.00137123
40373.78000,0.00047626
40373.79000,0.000451774
40373.80000,0.000427289
40373.81000,0.000402803
