t, Evaporation,t, Groundwater Recharge (m3/day),t, Infiltration rate (m3/day),t, Inflow to the pond (m3/day),t, Overflow (m3/day),t, Pond water depth (m),t, Precipitation (mm/day),t, Soil Moisture,t, Underdrain flow (m3/day)
44042.16667,0.00110615,44042.16667,0.623524,44042.16667,0.002905,44042.16667,0.00280061,44042.16667,0,44042.16667,1.74348e-05,44042.16667,0,44042.16667,0.365007,44042.16667,0
44042.20833,0.000725675,44042.20833,0.623433,44042.20833,0.00265712,44042.20833,0.00256107,44042.20833,0,44042.20833,1.61787e-05,44042.20833,0,44042.20833,0.358748,44042.20833,0
44042.25000,0.000472362,44042.25000,0.623337,44042.25000,0.00243772,44042.25000,0.00234897,44042.25000,0,44042.25000,1.70103e-05,44042.25000,0,44042.25000,0.360763,44042.25000,0
44042.29167,0.000284881,44042.29167,0.623236,44042.29167,0.00224267,44042.29167,0.00216042,44042.29167,0,44042.29167,1.6416e-05,44042.29167,0,44042.29167,0.353392,44042.29167,0
44042.33333,0.000169414,44042.33333,0.62313,44042.33333,0.00206861,44042.33333,0.00199219,44042.33333,0,44042.33333,1.58621e-05,44042.33333,0,44042.33333,0.348373,44042.33333,0
44042.37500,0.000119746,44042.37500,0.623019,44042.37500,0.00191273,44042.37500,0.00184157,44042.37500,0,44042.37500,1.55049e-05,44042.37500,0,44042.37500,0.351948,44042.37500,0
44042.41667,0.0170284,44042.41667,0.622903,44042.41667,0.00177273,44042.41667,0.00170627,44042.41667,0,44042.41667,1.37165e-05,44042.41667,0,44042.41667,0.340062,44042.41667,0
44042.45833,0.128712,44042.45833,0.622784,44042.45833,0.00164681,44042.45833,0.00158436,44042.45833,0,44042.45833,1.20627e-05,44042.45833,0,44042.45833,0.337409,44042.45833,0
44042.50000,0.420017,44042.50000,0.62266,44042.50000,0.00153343,44042.50000,0.00147418,44042.50000,0,44042.50000,1.19991e-05,44042.50000,0,44042.50000,0.330358,44042.50000,0
44042.54167,0.861233,44042.54167,0.622532,44042.54167,0.00143089,44042.54167,0.00137433,44042.54167,0,44042.54167,1.22082e-05,44042.54167,0,44042.54167,0.355545,44042.54167,0
44042.58333,1.32407,44042.58333,0.622401,44042.58333,0.00133756,44042.58333,0.00128362,44042.58333,0,44042.58333,1.15799e-05,44042.58333,0,44042.58333,0.373257,44042.58333,0
44042.62500,1.72157,44042.62500,0.622265,44042.62500,0.00125222,44042.62500,0.001201,44042.62500,0,44042.62500,1.2038e-05,44042.62500,0,44042.62500,0.355659,44042.62500,0
44042.66667,1.96786,44042.66667,0.622126,44042.66667,0.00117389,44042.66667,0.00112559,44042.66667,0,44042.66667,1.19451e-05,44042.66667,0,44042.66667,0.345045,44042.66667,0
44042.70833,2.01962,44042.70833,0.621981,44042.70833,0.00110183,44042.70833,0.00105659,44042.70833,0,44042.70833,1.15702e-05,44042.70833,0,44042.70833,0.35093,44042.70833,0
44042.75000,2.01931,44042.75000,0.621832,44042.75000,0.00103578,44042.75000,0.000993328,44042.75000,0,44042.75000,1.12774e-05,44042.75000,0,44042.75000,0.358248,44042.75000,0
44042.79167,1.92613,44042.79167,0.621677,44042.79167,0.00097503,44042.79167,0.000935204,44042.79167,0,44042.79167,1.02598e-05,44042.79167,0,44042.79167,0.364526,44042.79167,0
44042.83333,1.62343,44042.83333,0.621516,44042.83333,0.000918801,44042.83333,0.000881702,44042.83333,0,44042.83333,1.00887e-05,44042.83333,0,44042.83333,0.36286,44042.83333,0
44042.87500,1.24215,44042.87500,0.621349,44042.87500,0.00086693,44042.87500,0.000832364,44042.87500,0,44042.87500,1.00354e-05,44042.87500,0,44042.87500,0.360564,44042.87500,0
44042.91667,0.83315,44042.91667,0.621196,44042.91667,0.000824115,44042.91667,0.000791654,44042.91667,0,44042.91667,1.04988e-05,44042.91667,0,44042.91667,0.366802,44042.91667,0
44042.95833,0.401035,44042.95833,0.621099,44042.95833,0.000798616,44042.95833,0.000767334,44042.95833,0,44042.95833,9.48948e-06,44042.95833,0,44042.95833,0.364566,44042.95833,0
44043.00000,0.0505046,44043.00000,0.620848,44043.00000,0.000743555,44043.00000,0.00071403,44043.00000,0,44043.00000,8.84931e-06,44043.00000,0,44043.00000,0.361431,44043.00000,0
44043.04167,0.00256873,44043.04167,0.620705,44043.04167,58.7686,44043.04167,62.1725,44043.04167,0,44043.04167,0.00825075,44043.04167,45.6,44043.04167,0.367971,44043.04167,0
44043.08333,0.000259227,44043.08333,0.620514,44043.08333,231.883,44043.08333,256.188,44043.08333,0,44043.08333,0.0535595,44043.08333,133.2,44043.08333,0.406117,44043.08333,214.123
44043.12500,0.000128869,44043.12500,0.62033,44043.12500,288.672,44043.12500,267.491,44043.12500,0,44043.12500,0.0661379,44043.12500,130.8,44043.12500,0.394222,44043.12500,281.987
44043.16667,0.000166057,44043.16667,0.620161,44043.16667,147.797,44043.16667,130.454,44043.16667,0,44043.16667,0.0287972,44043.16667,61.2,44043.16667,0.387511,44043.16667,158.847
44043.20833,0.000261269,44043.20833,0.620015,44043.20833,77.0329,44043.20833,75.8878,44043.20833,0,44043.20833,0.0131991,44043.20833,37.2,44043.20833,0.372858,44043.20833,84.4722
44043.25000,0.000237111,44043.25000,0.619895,44043.25000,61.1278,44043.25000,59.5822,44043.25000,0,44043.25000,0.0108643,44043.25000,27.6,44043.25000,0.369046,44043.25000,71.8011
44043.29167,0.000134088,44043.29167,0.619804,44043.29167,38.7303,44043.29167,38.6326,44043.29167,0,44043.29167,0.00656964,44043.29167,19.2,44043.29167,0.37632,44043.29167,40.9451
44043.33333,0.000133596,44043.33333,0.619743,44043.33333,29.6048,44043.33333,28.887,44043.33333,0,44043.33333,0.00519495,44043.33333,12,44043.33333,0.384428,44043.33333,32.3048
44043.37500,0.000112829,44043.37500,0.619715,44043.37500,7.44064,44043.37500,7.27681,44043.37500,0,44043.37500,0.00154085,44043.37500,2.4768,44043.37500,0.37978,44043.37500,10.089
44043.41667,0.0030214,44043.41667,0.619717,44043.41667,5.73225,44043.41667,5.6936,44043.41667,0,44043.41667,0.00122772,44043.41667,2.4,44043.41667,0.373662,44043.41667,6.55579
44043.45833,0.0448369,44043.45833,0.619743,44043.45833,4.99062,44043.45833,4.98157,44043.45833,0,44043.45833,0.00121055,44043.45833,2.4,44043.45833,0.370508,44043.45833,4.77174
44043.50000,0.186137,44043.50000,0.619794,44043.50000,3.72243,44043.50000,3.6676,44043.50000,0,44043.50000,0.00099398,44043.50000,1.2,44043.50000,0.37437,44043.50000,3.79159
44043.54167,0.148204,44043.54167,0.619871,44043.54167,78.8499,44043.54167,84.8508,44043.54167,0,44043.54167,0.0151459,44043.54167,56.4,44043.54167,0.399508,44043.54167,52.1199
44043.58333,0.148727,44043.58333,0.619971,44043.58333,214.554,44043.58333,220.813,44043.58333,0,44043.58333,0.0552566,44043.58333,111.6,44043.58333,0.414455,44043.58333,229.339
44043.62500,0.36664,44043.62500,0.620092,44043.62500,167.463,44043.62500,150.517,44043.62500,0,44043.62500,0.0428958,44043.62500,70.8,44043.62500,0.418383,44043.62500,178.167
44043.66667,0.389931,44043.66667,0.620232,44043.66667,69.7678,44043.66667,67.9015,44043.66667,0,44043.66667,0.0156513,44043.66667,32.4,44043.66667,0.400295,44043.66667,78.437
44043.70833,0.488822,44043.70833,0.620389,44043.70833,56.6811,44043.70833,55.7307,44043.70833,0,44043.70833,0.0109777,44043.70833,26.4,44043.70833,0.405698,44043.70833,60.8456
44043.75000,1.2048,44043.75000,0.620562,44043.75000,28.169,44043.75000,27.33,44043.75000,0,44043.75000,0.00592836,44043.75000,10.8,44043.75000,0.360033,44043.75000,32.6373
44043.79167,0.931043,44043.79167,0.620749,44043.79167,6.81819,44043.79167,6.59818,44043.79167,0,44043.79167,0.00183251,44043.79167,1.2,44043.79167,0.353602,44043.79167,9.37448
44043.83333,0.778056,44043.83333,0.621004,44043.83333,1.60382,44043.83333,1.55095,44043.83333,0,44043.83333,0.000760784,44043.83333,0.0151111,44043.83333,0.348639,44043.83333,1.42978
44043.87500,0.739746,44043.87500,0.621157,44043.87500,1.60654,44043.87500,1.63494,44043.87500,0,44043.87500,0.000717309,44043.87500,1.2,44043.87500,0.347431,44043.87500,0.315898
44043.91667,0.354238,44043.91667,0.621374,44043.91667,4.9476,44043.91667,5.03643,44043.91667,0,44043.91667,0.00141615,44043.91667,3.6,44043.91667,0.351279,44043.91667,2.98373
44043.95833,0.424667,44043.95833,0.621598,44043.95833,6.16305,44043.95833,6.09102,44043.95833,0,44043.95833,0.00163139,44043.95833,2.4,44043.95833,0.349354,44043.95833,5.61536
44044.00000,0.13367,44044.00000,0.621959,44044.00000,1.66756,44044.00000,1.61584,44044.00000,0,44044.00000,0.000660342,44044.00000,0,44044.00000,0.359309,44044.00000,1.77915
44044.04167,0.00840026,44044.04167,0.622138,44044.04167,12.7542,44044.04167,13.3493,44044.04167,0,44044.04167,0.00266379,44044.04167,12,44044.04167,0.354203,44044.04167,7.68484
44044.08333,0.000268114,44044.08333,0.622377,44044.08333,64.5321,44044.08333,66.3066,44044.08333,0,44044.08333,0.011844,44044.08333,37.2,44044.08333,0.381173,44044.08333,66.7575
44044.12500,9.2843e-05,44044.12500,0.622714,44044.12500,98.9637,44044.12500,98.9776,44044.12500,0,44044.12500,0.0200975,44044.12500,49.6032,44044.12500,0.379768,44044.12500,112.793
44044.16667,6.87282e-05,44044.16667,0.62286,44044.16667,84.7097,44044.16667,82.7143,44044.16667,0,44044.16667,0.0176535,44044.16667,39.6,44044.16667,0.385976,44044.16667,99.7077
44044.20833,3.67854e-05,44044.20833,0.623103,44044.20833,52.2792,44044.20833,51.2983,44044.20833,0,44044.20833,0.00983817,44044.20833,24,44044.20833,0.387148,44044.20833,63.2266
44044.25000,4.12658e-05,44044.25000,0.623347,44044.25000,29.4251,44044.25000,28.7399,44044.25000,0,44044.25000,0.00544165,44044.25000,12,44044.25000,0.382554,44044.25000,37.4718
44044.29167,6.62106e-05,44044.29167,0.62359,44044.29167,9.33937,44044.29167,9.07253,44044.29167,0,44044.29167,0.00201665,44044.29167,2.4,44044.29167,0.377865,44044.29167,13.8057
44044.33333,0.00675282,44044.33333,0.624455,44044.33333,0.797624,44044.33333,0.766631,44044.33333,0,44044.33333,0.000440153,44044.33333,0.0565854,44044.33333,0.379311,44044.33333,0.737963
44044.37500,0.0243121,44044.37500,0.62449,44044.37500,0.718672,44044.37500,0.692285,44044.37500,0,44044.37500,0.000366832,44044.37500,0.0370732,44044.37500,0.386048,44044.37500,0.587685
44044.41667,0.0418714,44044.41667,0.624525,44044.41667,0.639721,44044.41667,0.61794,44044.41667,0,44044.41667,0.00034918,44044.41667,0.017561,44044.41667,0.387414,44044.41667,0.383578
44044.45833,0.0845261,44044.45833,0.624592,44044.45833,0.526032,44044.45833,0.50989,44044.45833,0,44044.45833,0.000266649,44044.45833,0.000325203,44044.45833,0.381025,44044.45833,0.168492
44044.50000,0.344075,44044.50000,0.624804,44044.50000,0.303422,44044.50000,0.294782,44044.50000,0,44044.50000,0.000191897,44044.50000,0,44044.50000,0.367777,44044.50000,0
44044.54167,0.572464,44044.54167,0.624979,44044.54167,0.779955,44044.54167,0.826716,44044.54167,0,44044.54167,0.000319167,44044.54167,1.2,44044.54167,0.387755,44044.54167,0
44044.58333,0.642459,44044.58333,0.625204,44044.58333,3.43446,44044.58333,3.48132,44044.58333,0,44044.58333,0.000825508,44044.58333,2.4,44044.58333,0.383367,44044.58333,0.1384
44044.62500,1.05386,44044.62500,0.625524,44044.62500,4.48713,44044.62500,4.48892,44044.62500,0,44044.62500,0.000975085,44044.62500,2.298,44044.62500,0.376492,44044.62500,2.69301
44044.66667,1.62006,44044.66667,0.62564,44044.66667,3.58136,44044.66667,3.53205,44044.66667,0,44044.66667,0.000831404,44044.66667,1.2,44044.66667,0.371956,44044.66667,1.68874
44044.70833,1.5092,44044.70833,0.626805,44044.70833,0.16805,44044.70833,0.158278,44044.70833,0,44044.70833,0.000149148,44044.70833,0,44044.70833,0.355551,44044.70833,0
44044.75000,1.3323,44044.75000,0.62681,44044.75000,0.16495,44044.75000,0.155881,44044.75000,0,44044.75000,0.000140605,44044.75000,0,44044.75000,0.361339,44044.75000,0
44044.79167,1.15539,44044.79167,0.626816,44044.79167,0.16185,44044.79167,0.153485,44044.79167,0,44044.79167,0.000138223,44044.79167,0,44044.79167,0.356642,44044.79167,0
44044.83333,0.978491,44044.83333,0.626822,44044.83333,0.15875,44044.83333,0.151088,44044.83333,0,44044.83333,0.000138221,44044.83333,0,44044.83333,0.362641,44044.83333,0
44044.87500,0.801588,44044.87500,0.626828,44044.87500,0.15565,44044.87500,0.148692,44044.87500,0,44044.87500,0.000130573,44044.87500,0,44044.87500,0.367744,44044.87500,0
44044.91667,0.624685,44044.91667,0.626833,44044.91667,0.15255,44044.91667,0.146295,44044.91667,0,44044.91667,0.000134652,44044.91667,0,44044.91667,0.373676,44044.91667,0
44044.95833,0.447783,44044.95833,0.626839,44044.95833,0.14945,44044.95833,0.143899,44044.95833,0,44044.95833,0.000132005,44044.95833,0,44044.95833,0.368952,44044.95833,0
44045.00000,0.0998883,44045.00000,0.627013,44045.00000,0.0915466,44045.00000,0.0888896,44045.00000,0,44045.00000,0.000101906,44045.00000,0,44045.00000,0.368636,44045.00000,0
44045.04167,0.00724765,44045.04167,0.627124,44045.04167,25.2026,44045.04167,26.5678,44045.04167,0,44045.04167,0.00350166,44045.04167,22.8,44045.04167,0.369267,44045.04167,0
